epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2
1,1.0766913890838623,0.9213337302207947,1.0403090715408325,1.0576441287994385,0.9040216207504272
2,1.084779143333435,1.017874836921692,1.0276130437850952,1.054825782775879,0.8149070143699646
3,1.1075444221496582,1.0667097568511963,1.0261865854263306,1.0655953884124756,0.733963668346405
4,1.1604862213134766,1.0297378301620483,1.0457923412322998,1.1032572984695435,0.6607261300086975
5,1.1912060976028442,1.0461976528167725,1.0466270446777344,1.1212999820709229,0.5946688055992126
6,1.0720970630645752,0.9416051506996155,0.9419722557067871,1.009179949760437,1.0351451635360718
7,0.9648873209953308,0.8474445939064026,0.8477749824523926,0.9082619547843933,1.4316306114196777
8,0.8684701323509216,0.7648247480392456,0.7630391120910645,0.8174964785575867,1.7861689329147339
9,0.8240780830383301,0.775801420211792,0.7086358666419983,0.7714334726333618,1.9200506210327148
10,0.8625408411026001,0.9001350998878479,0.6921495199203491,0.7952519655227661,1.7499219179153442
11,0.9412241578102112,0.9411413669586182,0.6872909069061279,0.853868842124939,1.5764740705490112
12,0.8600595593452454,1.3186029195785522,0.6229346394538879,0.7795460820198059,1.418856143951416
13,0.7740535736083984,1.1867425441741943,0.5606411695480347,0.701591432094574,1.7769705057144165
14,0.6966481804847717,1.068068265914917,0.5045770406723022,0.631432294845581,2.099273443222046
15,0.6269834041595459,0.9612658023834229,0.45411932468414307,0.5682891011238098,2.389341354370117
16,0.5643075704574585,0.8653099536895752,0.40871208906173706,0.5114783644676208,2.650190830230713
17,0.5083335041999817,0.7791354656219482,0.3679349720478058,0.4606780707836151,2.8839166164398193
18,0.46071600914001465,0.7090665698051453,0.3318597972393036,0.4170239567756653,3.081332206726074
19,0.42627838253974915,0.7536716461181641,0.3018597662448883,0.384217768907547,3.1339709758758545
20,0.41377609968185425,0.8715329766273499,0.28276365995407104,0.369358628988266,3.0625672340393066
21,0.430579274892807,0.9878952503204346,0.28318285942077637,0.3781995475292206,2.9201416969299316
22,0.49010780453681946,1.0070980787277222,0.3182072341442108,0.4198383092880249,2.764747381210327
23,0.5290903449058533,1.1190959215164185,0.3496340215206146,0.44385528564453125,2.558323383331299
24,0.4969623386859894,1.4430394172668457,0.33114758133888245,0.4144864082336426,2.3143632411956787
25,0.47180184721946716,1.724318265914917,0.3187689185142517,0.39041808247566223,2.094691753387451
26,0.5633535981178284,1.626875400543213,0.40952202677726746,0.4511430859565735,1.9491047859191895
27,0.5128348469734192,1.9458627700805664,0.37386056780815125,0.41031700372695923,1.7571237087249756
28,0.5227544903755188,2.0517489910125732,0.39195460081100464,0.41254809498786926,1.620992660522461
29,0.6093080043792725,1.8740745782852173,0.4774456024169922,0.4615631401538849,1.5776076316833496
30,0.5979439616203308,2.0045063495635986,0.4735589325428009,0.4463095963001251,1.4776800870895386
31,0.5552276968955994,2.232914686203003,0.44100797176361084,0.41248655319213867,1.3583619594573975
32,0.5862776041030884,2.094736099243164,0.47128826379776,0.42604443430900574,1.4216521978378296
33,0.5980671644210815,2.0041303634643555,0.48476701974868774,0.42538225650787354,1.4876518249511719
34,0.5639253258705139,2.1499135494232178,0.4584626257419586,0.39697909355163574,1.4307180643081665
35,0.5745130777359009,2.000620126724243,0.47056737542152405,0.3941957950592041,1.560102105140686
36,0.5430496335029602,2.127645492553711,0.4459196925163269,0.36974984407424927,1.5136337280273438
37,0.4995441734790802,2.34729266166687,0.41059380769729614,0.33848240971565247,1.404085397720337
38,0.48348987102508545,2.4136250019073486,0.3987543284893036,0.3218033015727997,1.3823260068893433
39,0.518153190612793,2.1938745975494385,0.4319360554218292,0.3357269763946533,1.5203077793121338
40,0.47483235597610474,2.4262235164642334,0.39648932218551636,0.3067956268787384,1.3956576585769653
41,0.47519662976264954,2.418748617172241,0.4025460481643677,0.2997552752494812,1.403752088546753
42,0.5096588134765625,2.2349982261657715,0.44425588846206665,0.3138742446899414,1.4972114562988281
43,0.5034571290016174,2.2841076850891113,0.44637882709503174,0.30795353651046753,1.4581016302108765
44,0.5368238091468811,2.1645419597625732,0.49200889468193054,0.3202674686908722,1.4863568544387817
45,0.5724648237228394,2.0358805656433105,0.5437121391296387,0.3420068919658661,1.505934476852417
46,0.5740542411804199,2.063153028488159,0.5596342086791992,0.3419373631477356,1.4612199068069458
47,0.582401692867279,2.0598111152648926,0.5861918926239014,0.34309449791908264,1.428499698638916
48,0.6113244891166687,1.963897705078125,0.6385114789009094,0.3644607365131378,1.4218045473098755
49,0.6172377467155457,1.989076018333435,0.6575613021850586,0.3660866618156433,1.3700371980667114
50,0.6558212041854858,1.8778101205825806,0.7108400464057922,0.3977849781513214,1.3577425479888916
51,0.6362180709838867,2.0079703330993652,0.6921489238739014,0.38606366515159607,1.2775977849960327
52,0.6698700785636902,1.928316354751587,0.7266796827316284,0.4125508666038513,1.2625818252563477
53,0.7190722823143005,1.810965657234192,0.7653433084487915,0.4482698440551758,1.2563477754592896
54,0.7077972292900085,1.9132864475250244,0.7416620850563049,0.4487474858760834,1.18850576877594
55,0.739516019821167,1.8648875951766968,0.7540615200996399,0.47402575612068176,1.1675081253051758
56,0.7500443458557129,1.8784425258636475,0.7492445111274719,0.4923348128795624,1.1299327611923218
57,0.7681823372840881,1.8727586269378662,0.7513624429702759,0.5094723105430603,1.0982232093811035
58,0.8104397654533386,1.7600433826446533,0.7835995554924011,0.5525454878807068,1.0933706760406494
59,0.7739570736885071,1.9194209575653076,0.7520285248756409,0.5297046899795532,1.0248876810073853
60,0.7987854480743408,1.8385013341903687,0.7996070384979248,0.548581600189209,1.0145236253738403
61,0.7739609479904175,1.9314029216766357,0.7966816425323486,0.5340455770492554,0.9639078378677368
62,0.782728374004364,1.8702423572540283,0.8568288087844849,0.5385323762893677,0.9516669511795044
63,0.7417903542518616,2.0228452682495117,0.8333421349525452,0.5091898441314697,0.8928312063217163
64,0.7801697254180908,1.8388522863388062,0.9302183389663696,0.5357004404067993,0.9150580167770386
65,0.72646564245224,2.053976058959961,0.8730977773666382,0.49818700551986694,0.8482723236083984
66,0.7061876058578491,2.1457293033599854,0.8488303422927856,0.4841166138648987,0.8151350617408752
67,0.7518578767776489,1.9996997117996216,0.8812494874000549,0.5204290151596069,0.8467628359794617
68,0.7258365750312805,2.1234185695648193,0.8365803956985474,0.5040647387504578,0.8100987076759338
69,0.7707559466362,1.99945068359375,0.8464458584785461,0.5417848229408264,0.8415618538856506
70,0.7354114651679993,2.1533994674682617,0.7939567565917969,0.5199517607688904,0.7972797155380249
71,0.7785481214523315,2.02380108833313,0.8104311227798462,0.5561888217926025,0.8310298323631287
72,0.7729538679122925,2.062269449234009,0.7932344079017639,0.5545580387115479,0.8169830441474915
73,0.7850946187973022,2.024341583251953,0.8047086596488953,0.5643608570098877,0.8214932084083557
74,0.827063798904419,1.8596787452697754,0.8630245327949524,0.5945165157318115,0.8557153344154358
75,0.8377264738082886,1.809124231338501,0.8924925923347473,0.6020365953445435,0.8586190938949585
76,0.854596734046936,1.730709433555603,0.9329699277877808,0.6121045351028442,0.8696184158325195
77,0.8798150420188904,1.6303950548171997,0.9733526706695557,0.6306898593902588,0.8857463598251343
78,0.9087592363357544,1.5286509990692139,1.0033583641052246,0.6533639430999756,0.9058663845062256
79,0.8658404350280762,1.7028605937957764,0.9478263258934021,0.6251222491264343,0.8583493828773499
80,0.915835976600647,1.5543856620788574,0.9645348787307739,0.6725380420684814,0.8927044868469238
81,0.8907665014266968,1.6698901653289795,0.917729377746582,0.6604689359664917,0.861143946647644
82,0.8974002599716187,1.6742693185806274,0.896221935749054,0.6754727959632874,0.8566344976425171
83,0.9335734248161316,1.5691587924957275,0.9044143557548523,0.7130616903305054,0.8797904849052429
84,0.9375253915786743,1.5679906606674194,0.8965583443641663,0.7239773869514465,0.8739469051361084
85,0.9302151799201965,1.5911093950271606,0.8936047554016113,0.7222887277603149,0.8627806305885315
86,0.9427018165588379,1.5253560543060303,0.9209139347076416,0.7467601299285889,0.8642667531967163
87,0.9517694115638733,1.462563395500183,0.9619965553283691,0.7504552602767944,0.8732140064239502
88,0.9728332757949829,1.3654370307922363,1.0102014541625977,0.7699015736579895,0.8816254734992981
89,0.9920803904533386,1.2897883653640747,1.0570164918899536,0.7610427141189575,0.90007084608078
90,1.0003294944763184,1.250732421875,1.0692299604415894,0.7761366963386536,0.9035701155662537
91,1.0031487941741943,1.2432857751846313,1.0516502857208252,0.8074671626091003,0.8944467306137085
92,0.9942275881767273,1.313913106918335,1.0192816257476807,0.7893741726875305,0.8832021951675415
93,1.0359102487564087,1.1945691108703613,1.0197347402572632,0.8410146236419678,0.9087700247764587
94,1.0145249366760254,1.283603549003601,0.974852979183197,0.8463506102561951,0.8806667923927307
95,1.0021711587905884,1.3512141704559326,0.9496359825134277,0.828708291053772,0.8682693243026733
96,1.0356212854385376,1.2335349321365356,0.9769793748855591,0.8616530299186707,0.8922102451324463
97,1.049326777458191,1.1679439544677734,0.9989585876464844,0.8855558633804321,0.8982136845588684
98,1.0533113479614258,1.134440302848816,1.0312291383743286,0.874356210231781,0.9066617488861084
99,1.0321717262268066,1.1859577894210815,1.0351862907409668,0.8551604151725769,0.8915225267410278
100,1.0342943668365479,1.1545734405517578,1.0566740036010742,0.8613454103469849,0.8931116461753845
101,1.0484094619750977,1.0946286916732788,1.082960605621338,0.8623656034469604,0.9116343855857849
102,1.0534223318099976,1.0692200660705566,1.0813692808151245,0.8773999214172363,0.9185869693756104
103,1.083141803741455,0.9855046272277832,1.0805644989013672,0.9148988127708435,0.9358888268470764
104,0.9885976910591125,1.3391070365905762,0.9827640056610107,0.8356609344482422,0.853868842124939
105,1.019508957862854,1.2353746891021729,0.980316698551178,0.8847292065620422,0.8800689578056335
106,1.0205349922180176,1.258258581161499,0.9567113518714905,0.8889771699905396,0.875516414642334
107,1.0417917966842651,1.1843796968460083,0.9617939591407776,0.9168373942375183,0.8951956629753113
108,1.0649666786193848,1.0842397212982178,0.9871327877044678,0.9356968402862549,0.9279625415802002
109,1.052001953125,1.119747281074524,0.9857041835784912,0.9178706407546997,0.9246745109558105
110,1.0573468208312988,1.0694383382797241,1.0100423097610474,0.9211972951889038,0.9419736266136169
111,1.0098040103912354,1.231188416481018,0.9752679467201233,0.8744250535964966,0.9093130826950073
112,1.0231903791427612,1.165179967880249,0.9950805902481079,0.8838172554969788,0.9327303767204285
113,1.041163682937622,1.1049413681030273,1.0015089511871338,0.903527557849884,0.9488570690155029
114,1.0606104135513306,1.0540552139282227,0.9978814721107483,0.9252669215202332,0.9621846675872803
115,1.0453537702560425,1.1287351846694946,0.9628169536590576,0.9209778308868408,0.9421150088310242
116,1.0506033897399902,1.1406440734863281,0.9404778480529785,0.9344980120658875,0.9337753057479858
117,1.0810413360595703,1.0532543659210205,0.9427541494369507,0.9730618000030518,0.9498870372772217
118,1.093390941619873,1.015013575553894,0.9458154439926147,0.9838693141937256,0.9619094729423523
119,1.052825927734375,1.15827214717865,0.9142971038818359,0.9442340135574341,0.9303695559501648
120,1.0402926206588745,1.1846370697021484,0.9177254438400269,0.9270365834236145,0.9303070902824402
121,1.0502521991729736,1.11418616771698,0.9512225985527039,0.9232577681541443,0.9610798954963684
122,1.0663268566131592,1.0256019830703735,0.9843050837516785,0.9290137887001038,0.9947509765625
123,0.9762424230575562,1.361319899559021,0.9010242819786072,0.8501415252685547,0.9112705588340759
124,1.0161248445510864,1.2343673706054688,0.9183393120765686,0.8890314698219299,0.9421356916427612
125,0.9886187314987183,1.353320837020874,0.8782262206077576,0.8699371814727783,0.909895658493042
126,1.0032398700714111,1.329910159111023,0.8646575212478638,0.8930544257164001,0.9091368317604065
127,1.0244344472885132,1.2772016525268555,0.8591564297676086,0.9224994778633118,0.9167067408561707
128,1.0556917190551758,1.174448847770691,0.8717188835144043,0.9529364109039307,0.9452028274536133
129,1.0001755952835083,1.3710973262786865,0.8263084888458252,0.9013853073120117,0.901032030582428
130,1.0055605173110962,1.3278263807296753,0.8416064977645874,0.8982992172241211,0.926706075668335
131,1.0022863149642944,1.3064651489257812,0.8549973964691162,0.8861478567123413,0.9501020312309265
132,1.0223805904388428,1.1929926872253418,0.8903362154960632,0.8935373425483704,1.0007518529891968
133,1.0103660821914673,1.2259495258331299,0.8838448524475098,0.8793565034866333,1.0004817247390747
134,1.0085183382034302,1.2405842542648315,0.873920738697052,0.8806392550468445,0.9963361620903015
135,1.0352791547775269,1.1680521965026855,0.8760363459587097,0.91302490234375,1.0076061487197876
136,1.0545178651809692,1.1273189783096313,0.868904173374176,0.9436300992965698,1.0056276321411133
137,0.9776815176010132,1.4158577919006348,0.8009175062179565,0.8778592944145203,0.9276825189590454
138,1.0189485549926758,1.2818856239318848,0.8212460875511169,0.9236000776290894,0.9543182849884033
139,0.9947671294212341,1.368956446647644,0.8012439608573914,0.902049720287323,0.9329813718795776
140,0.9563403129577637,1.4994959831237793,0.7753543853759766,0.8644054532051086,0.9044026136398315
141,0.9291362762451172,1.5789620876312256,0.7640321254730225,0.8346340656280518,0.8932342529296875
142,0.9562897682189941,1.4354654550552368,0.8097074627876282,0.8482987880706787,0.9502373933792114
