epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2,total_loss
0,0.9934923648834229,3.8614944248507384e-19,0.9474730491638184,9.049888610839844,0.014544741250574589,11.005398750305176
1,0.9929542541503906,3.747002546809684e-19,0.9133425354957581,8.905587196350098,0.010203582234680653,10.822087287902832
2,0.9880269169807434,3.593479634577432e-19,0.5857493877410889,7.821572303771973,0.0025898434687405825,10.323399543762207
3,0.9870954751968384,3.883178447620933e-19,0.5224323868751526,7.655858993530273,0.003991466015577316,9.222940444946289
4,0.9860977530479431,4.333122307843387e-19,0.4574057459831238,7.503530979156494,0.006598860025405884,8.134552955627441
5,0.985039234161377,4.426363915947954e-19,0.3931176960468292,7.381989479064941,0.010945724323391914,7.193592548370361
6,0.9839303493499756,5.521624459247527e-19,0.33179977536201477,7.30039119720459,0.01761222444474697,6.400195598602295
7,0.9827855229377747,6.100805467411617e-19,0.2754526734352112,7.232182502746582,0.027036940678954124,5.7220234870910645
8,0.9816204905509949,6.9521888677000635e-19,0.22604618966579437,7.1253437995910645,0.039170052856206894,5.12284517288208
9,0.9804450869560242,7.824548017359206e-19,0.18593929708003998,6.962968349456787,0.052590977400541306,4.597235679626465
10,0.9792630672454834,8.960988196491083e-19,0.1571442037820816,6.775520324707031,0.06362693011760712,4.1766180992126465
11,0.9780738949775696,9.575703332806803e-19,0.13882941007614136,6.598940372467041,0.06882078945636749,3.915290355682373
12,0.9678308367729187,2.355327517868445e-18,0.12245365977287292,5.458152770996094,0.015829909592866898,3.909764528274536
13,0.9663799405097961,2.888338923155005e-18,0.12095817923545837,5.288198471069336,0.013614996336400509,3.635221481323242
14,0.9648858904838562,3.1563427532851953e-18,0.1169913187623024,5.115070343017578,0.013263162225484848,3.37542724609375
15,0.9633575677871704,3.5537436874079744e-18,0.11068087071180344,4.929520130157471,0.014510530978441238,3.348680019378662
16,0.9617972373962402,3.963471887404478e-18,0.10254021733999252,4.725227355957031,0.017266854643821716,3.1732728481292725
17,0.9602083563804626,4.6056705131625785e-18,0.09369102865457535,4.5124406814575195,0.02143019065260887,2.9268856048583984
18,0.9585915803909302,5.291876801869725e-18,0.08533159643411636,4.307085990905762,0.026798656210303307,2.6542091369628906
19,0.9569482207298279,6.373075895141356e-18,0.07830183953046799,4.113351345062256,0.0329776294529438,2.4187300205230713
20,0.9552803635597229,6.8799891317164084e-18,0.07295210659503937,3.9237897396087646,0.03939039632678032,2.206951856613159
21,0.9535933136940002,7.300428079874555e-18,0.06919235736131668,3.734435796737671,0.045538950711488724,2.0852370262145996
22,0.951890766620636,8.603139937333292e-18,0.06679946184158325,3.5538690090179443,0.05108603835105896,2.014082908630371
