epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2,total_loss
0,0.9934976100921631,3.295974562996903e-19,0.9542316794395447,4.924490451812744,0.014497932977974415,6.886717796325684
100,0.934097170829773,4.448006910559766e-17,0.11109023541212082,1.029752492904663,0.20422153174877167,2.279161214828491
200,0.8100706338882446,3.010721039244777e-17,0.029625743627548218,0.2337372601032257,0.11066246032714844,1.184096097946167
300,0.21770069003105164,1.4300625993339313e-17,0.0067359101958572865,0.06065843626856804,0.022194137796759605,0.307289183139801
400,0.001704086665995419,7.719519137224547e-18,0.007946284487843513,0.03860978037118912,0.012381317093968391,0.060641467571258545
500,0.0017577859107404947,8.571702110972602e-18,0.009474698454141617,0.06539741158485413,0.012731575407087803,0.08936146646738052
600,0.0015824672300368547,7.045145253589665e-18,0.008055704645812511,0.015967343002557755,0.004930236842483282,0.030535751953721046
700,0.0026086755096912384,9.501947773488512e-18,0.006611347198486328,0.0151173435151577,0.005667146295309067,0.030004512518644333
800,0.004811970517039299,1.4992347508780657e-17,0.004968102090060711,0.00946149230003357,0.004313729237765074,0.023555293679237366
900,0.0046559665352106094,1.1308228162715444e-17,0.003100473200902343,0.00720895966514945,0.0029303114861249924,0.017895711585879326
1000,0.004928659647703171,1.3153540723506915e-17,0.0030377539806067944,0.01363004557788372,0.002359625417739153,0.02395608462393284
1100,0.004966513253748417,1.3708651706423902e-17,0.002162133576348424,0.027845416218042374,0.003490484319627285,0.03846454620361328
1200,0.0045173815451562405,1.4422057761623323e-17,0.0018506702035665512,0.006328789051622152,0.0024372651241719723,0.015134105458855629
1300,0.003798326477408409,1.407944947807121e-17,0.0019132476300001144,0.005919220391660929,0.0015543715562671423,0.013185165822505951
1400,0.0031016930006444454,1.2329547237854054e-17,0.001302406657487154,0.0035757552832365036,0.0016994784818962216,0.009679333306849003
1500,0.0031535166781395674,2.127855124163047e-17,0.0017758309841156006,0.008174123242497444,0.0015935177216306329,0.014696989208459854
