outer_loop_iter,kappa_mean_val,kappa_abs,kappa_rel,total
0,1.0000423192977905,0.0014208805514499545,0.0014208805514499545,0.0014208805514499545
1,1.0000367164611816,8.608639473095536e-05,8.613826503278688e-05,8.608639473095536e-05
