epoch,endogeq_1,total_loss
199,0.056350644677877426,0.056350644677877426
200,0.05521635711193085,0.05521635711193085
201,0.054093845188617706,0.054093845188617706
202,0.052983127534389496,0.052983127534389496
203,0.05188422277569771,0.05188422277569771
204,0.05079716071486473,0.05079716071486473
205,0.049722038209438324,0.049722038209438324
206,0.04865872487425804,0.04865872487425804
207,0.04760739207267761,0.04760739207267761
208,0.046568043529987335,0.046568043529987335
209,0.04554068297147751,0.04554068297147751
210,0.04452536255121231,0.04452536255121231
211,0.043522126972675323,0.043522126972675323
212,0.04253101721405983,0.04253101721405983
213,0.04155203327536583,0.04155203327536583
214,0.040585242211818695,0.040585242211818695
215,0.03963063657283783,0.03963063657283783
216,0.03868834674358368,0.03868834674358368
217,0.03775831311941147,0.03775831311941147
218,0.036840636283159256,0.036840636283159256
219,0.035935334861278534,0.035935334861278534
220,0.035042427480220795,0.035042427480220795
221,0.034161970019340515,0.034161970019340515
222,0.03329397737979889,0.03329397737979889
223,0.032438479363918304,0.032438479363918304
224,0.03159557282924652,0.03159557282924652
225,0.03076520562171936,0.03076520562171936
226,0.029947441071271896,0.029947441071271896
227,0.029142307117581367,0.029142307117581367
228,0.028349818661808968,0.028349818661808968
229,0.02756999246776104,0.02756999246776104
230,0.026802904903888702,0.026802904903888702
231,0.02604847215116024,0.02604847215116024
232,0.02530679479241371,0.02530679479241371
233,0.024577876552939415,0.024577876552939415
234,0.023861655965447426,0.023861655965447426
235,0.02315821498632431,0.02315821498632431
236,0.022467495873570442,0.022467495873570442
237,0.02178955078125,0.02178955078125
238,0.02112431637942791,0.02112431637942791
239,0.02047182433307171,0.02047182433307171
240,0.0198320671916008,0.0198320671916008
241,0.019205009564757347,0.019205009564757347
242,0.018590576946735382,0.018590576946735382
243,0.017988823354244232,0.017988823354244232
244,0.017399679869413376,0.017399679869413376
245,0.01682310178875923,0.01682310178875923
246,0.016259076073765755,0.016259076073765755
247,0.015707511454820633,0.015707511454820633
248,0.015168393962085247,0.015168393962085247
249,0.014641623944044113,0.014641623944044113
250,0.014127176254987717,0.014127176254987717
251,0.013624977320432663,0.013624977320432663
252,0.013134930282831192,0.013134930282831192
253,0.012656953185796738,0.012656953185796738
254,0.01219098549336195,0.01219098549336195
255,0.01173692662268877,0.01173692662268877
256,0.011294668540358543,0.011294668540358543
257,0.010864111594855785,0.010864111594855785
258,0.010445177555084229,0.010445177555084229
259,0.010037719272077084,0.010037719272077084
260,0.009641624987125397,0.009641624987125397
261,0.009256791323423386,0.009256791323423386
262,0.008883044123649597,0.008883044123649597
263,0.008520293980836868,0.008520293980836868
264,0.008168380707502365,0.008168380707502365
265,0.007827159948647022,0.007827159948647022
266,0.0074964906089007854,0.0074964906089007854
267,0.007176219951361418,0.007176219951361418
268,0.006866187322884798,0.006866187322884798
269,0.0065662371926009655,0.0065662371926009655
270,0.006276176776736975,0.006276176776736975
271,0.005995876155793667,0.005995876155793667
272,0.005725149065256119,0.005725149065256119
273,0.005463798064738512,0.005463798064738512
274,0.005211671814322472,0.005211671814322472
275,0.004968561697751284,0.004968561697751284
276,0.00473430659621954,0.00473430659621954
277,0.00450870580971241,0.00450870580971241
278,0.004291568882763386,0.004291568882763386
279,0.004082714207470417,0.004082714207470417
280,0.0038819322362542152,0.0038819322362542152
281,0.003689053002744913,0.003689053002744913
282,0.003503860905766487,0.003503860905766487
283,0.0033261640928685665,0.0033261640928685665
284,0.0031557728070765734,0.0031557728070765734
285,0.002992484485730529,0.002992484485730529
286,0.002836100524291396,0.002836100524291396
287,0.002686426742002368,0.002686426742002368
288,0.002543280366808176,0.002543280366808176
289,0.002406439743936062,0.002406439743936062
290,0.002275720238685608,0.002275720238685608
291,0.0021509388461709023,0.0021509388461709023
292,0.002031905809417367,0.002031905809417367
293,0.0019184246193617582,0.0019184246193617582
294,0.0018102966714650393,0.0018102966714650393
295,0.0017073549097403884,0.0017073549097403884
296,0.0016094122547656298,0.0016094122547656298
297,0.0015162818599492311,0.0015162818599492311
298,0.0014277924783527851,0.0014277924783527851
299,0.0013437699526548386,0.0013437699526548386
300,0.0012640377972275019,0.0012640377972275019
301,0.001188433263450861,0.001188433263450861
302,0.001116786152124405,0.001116786152124405
303,0.0010489393025636673,0.0010489393025636673
304,0.0009847364854067564,0.0009847364854067564
305,0.000924021762330085,0.000924021762330085
306,0.0008666425128467381,0.0008666425128467381
307,0.0008124541491270065,0.0008124541491270065
308,0.0007613175548613071,0.0007613175548613071
309,0.0007130859885364771,0.0007130859885364771
310,0.000667639949824661,0.000667639949824661
311,0.0006248353747650981,0.0006248353747650981
312,0.0005845510168001056,0.0005845510168001056
313,0.0005466642905957997,0.0005466642905957997
314,0.000511062506120652,0.000511062506120652
315,0.00047762185567989945,0.00047762185567989945
316,0.0004462338984012604,0.0004462338984012604
317,0.0004168036102782935,0.0004168036102782935
318,0.0003892192034982145,0.0003892192034982145
319,0.00036338664358481765,0.00036338664358481765
320,0.00033920706482604146,0.00033920706482604146
321,0.00031659414526075125,0.00031659414526075125
322,0.0002954590891022235,0.0002954590891022235
323,0.0002757243055384606,0.0002757243055384606
324,0.000257300678640604,0.000257300678640604
325,0.0002401222154730931,0.0002401222154730931
326,0.00022411027748603374,0.00022411027748603374
327,0.00020919808594044298,0.00020919808594044298
328,0.00019531829457264394,0.00019531829457264394
329,0.00018241058569401503,0.00018241058569401503
330,0.00017041566025000066,0.00017041566025000066
331,0.00015927304048091173,0.00015927304048091173
332,0.00014893407933413982,0.00014893407933413982
333,0.00013934432354290038,0.00013934432354290038
334,0.00013045617379248142,0.00013045617379248142
335,0.0001222250866703689,0.0001222250866703689
336,0.00011460490350145847,0.00011460490350145847
337,0.00010756152187241241,0.00010756152187241241
338,0.00010105004912475124,0.00010105004912475124
339,9.503558248979971e-05,9.503558248979971e-05
340,8.948375034378842e-05,8.948375034378842e-05
341,8.436482312390581e-05,8.436482312390581e-05
342,7.964688120409846e-05,7.964688120409846e-05
343,7.530147559009492e-05,7.530147559009492e-05
344,7.130201265681535e-05,7.130201265681535e-05
345,6.762408156646416e-05,6.762408156646416e-05
346,6.42423692625016e-05,6.42423692625016e-05
347,6.113640120020136e-05,6.113640120020136e-05
348,5.828776920679957e-05,5.828776920679957e-05
349,5.567269545281306e-05,5.567269545281306e-05
350,5.327711551217362e-05,5.327711551217362e-05
351,5.108195182401687e-05,5.108195182401687e-05
352,4.907198672299273e-05,4.907198672299273e-05
353,4.723396705230698e-05,4.723396705230698e-05
354,4.5553450036095455e-05,4.5553450036095455e-05
355,4.4018157495884225e-05,4.4018157495884225e-05
356,4.261580397724174e-05,4.261580397724174e-05
357,4.1337814764119685e-05,4.1337814764119685e-05
358,4.0171536966226995e-05,4.0171536966226995e-05
359,3.910854866262525e-05,3.910854866262525e-05
360,3.8140598917379975e-05,3.8140598917379975e-05
361,3.725899296114221e-05,3.725899296114221e-05
362,3.6457022360991687e-05,3.6457022360991687e-05
363,3.572816422092728e-05,3.572816422092728e-05
364,3.506500070216134e-05,3.506500070216134e-05
365,3.44633444910869e-05,3.44633444910869e-05
366,3.39163925673347e-05,3.39163925673347e-05
367,3.3419386454625055e-05,3.3419386454625055e-05
368,3.297024159110151e-05,3.297024159110151e-05
369,3.2561620173510164e-05,3.2561620173510164e-05
370,3.219097925466485e-05,3.219097925466485e-05
371,3.1854971894063056e-05,3.1854971894063056e-05
372,3.155026206513867e-05,3.155026206513867e-05
373,3.127474701614119e-05,3.127474701614119e-05
374,3.1024323106976226e-05,3.1024323106976226e-05
375,3.079651287407614e-05,3.079651287407614e-05
376,3.05907815345563e-05,3.05907815345563e-05
377,3.040405863430351e-05,3.040405863430351e-05
378,3.023437238880433e-05,3.023437238880433e-05
379,3.0080780561547726e-05,3.0080780561547726e-05
380,2.9940118110971525e-05,2.9940118110971525e-05
381,2.9812748834956437e-05,2.9812748834956437e-05
382,2.969610068248585e-05,2.969610068248585e-05
383,2.958990808110684e-05,2.958990808110684e-05
384,2.949382360384334e-05,2.949382360384334e-05
385,2.9403960070339963e-05,2.9403960070339963e-05
386,2.93220036837738e-05,2.93220036837738e-05
387,2.9247719794511795e-05,2.9247719794511795e-05
388,2.917815072578378e-05,2.917815072578378e-05
389,2.911416049755644e-05,2.911416049755644e-05
390,2.905493602156639e-05,2.905493602156639e-05
391,2.8999622372793965e-05,2.8999622372793965e-05
392,2.894899807870388e-05,2.894899807870388e-05
393,2.890044925152324e-05,2.890044925152324e-05
394,2.8854745323769748e-05,2.8854745323769748e-05
395,2.8811853553634137e-05,2.8811853553634137e-05
396,2.8771373763447627e-05,2.8771373763447627e-05
397,2.873299854400102e-05,2.873299854400102e-05
398,2.86965660052374e-05,2.86965660052374e-05
399,2.866119575628545e-05,2.866119575628545e-05
400,2.8626647690543905e-05,2.8626647690543905e-05
401,2.8594940886250697e-05,2.8594940886250697e-05
402,2.8563037631101906e-05,2.8563037631101906e-05
403,2.853226033039391e-05,2.853226033039391e-05
404,2.8502134227892384e-05,2.8502134227892384e-05
405,2.8473663405748084e-05,2.8473663405748084e-05
406,2.844475966412574e-05,2.844475966412574e-05
407,2.8416787245078012e-05,2.8416787245078012e-05
408,2.8388898499542847e-05,2.8388898499542847e-05
409,2.836228668456897e-05,2.836228668456897e-05
410,2.8335402021184564e-05,2.8335402021184564e-05
411,2.8308297260082327e-05,2.8308297260082327e-05
412,2.828218202921562e-05,2.828218202921562e-05
413,2.825608135026414e-05,2.825608135026414e-05
414,2.8229820600245148e-05,2.8229820600245148e-05
415,2.820433655870147e-05,2.820433655870147e-05
416,2.817844142555259e-05,2.817844142555259e-05
417,2.815243169607129e-05,2.815243169607129e-05
418,2.8126831239205785e-05,2.8126831239205785e-05
419,2.810203113767784e-05,2.810203113767784e-05
420,2.807633427437395e-05,2.807633427437395e-05
421,2.80510193988448e-05,2.80510193988448e-05
422,2.8025360734318383e-05,2.8025360734318383e-05
423,2.7999893063679338e-05,2.7999893063679338e-05
424,2.7975329430773854e-05,2.7975329430773854e-05
425,2.7949916329816915e-05,2.7949916329816915e-05
426,2.7924052119487897e-05,2.7924052119487897e-05
427,2.7898802727577277e-05,2.7898802727577277e-05
428,2.7874331863131374e-05,2.7874331863131374e-05
429,2.784860407700762e-05,2.784860407700762e-05
430,2.782356932584662e-05,2.782356932584662e-05
431,2.7797439543064684e-05,2.7797439543064684e-05
432,2.777266490738839e-05,2.777266490738839e-05
433,2.7746978958020918e-05,2.7746978958020918e-05
434,2.7721820515580475e-05,2.7721820515580475e-05
435,2.7697607947629876e-05,2.7697607947629876e-05
436,2.7671130737871863e-05,2.7671130737871863e-05
437,2.764557211776264e-05,2.764557211776264e-05
438,2.762055373750627e-05,2.762055373750627e-05
439,2.7594738639891148e-05,2.7594738639891148e-05
440,2.7569591111387126e-05,2.7569591111387126e-05
441,2.7543997930479236e-05,2.7543997930479236e-05
442,2.751816646195948e-05,2.751816646195948e-05
443,2.7493042580317706e-05,2.7493042580317706e-05
444,2.7467609470477328e-05,2.7467609470477328e-05
445,2.744241828622762e-05,2.744241828622762e-05
446,2.7417205274105072e-05,2.7417205274105072e-05
447,2.7391557523515075e-05,2.7391557523515075e-05
448,2.7365784262656234e-05,2.7365784262656234e-05
449,2.734069130383432e-05,2.734069130383432e-05
450,2.7314306862535886e-05,2.7314306862535886e-05
451,2.7288968340144493e-05,2.7288968340144493e-05
452,2.726412276388146e-05,2.726412276388146e-05
453,2.723827310546767e-05,2.723827310546767e-05
454,2.7212481654714793e-05,2.7212481654714793e-05
455,2.718666655709967e-05,2.718666655709967e-05
456,2.7161691832588986e-05,2.7161691832588986e-05
457,2.713565481826663e-05,2.713565481826663e-05
458,2.7110043447464705e-05,2.7110043447464705e-05
459,2.7084193789050914e-05,2.7084193789050914e-05
460,2.705870610952843e-05,2.705870610952843e-05
461,2.7032987418351695e-05,2.7032987418351695e-05
462,2.7007512471755035e-05,2.7007512471755035e-05
463,2.6982141207554378e-05,2.6982141207554378e-05
464,2.6956464353133924e-05,2.6956464353133924e-05
465,2.693038732104469e-05,2.693038732104469e-05
466,2.6905016056844033e-05,2.6905016056844033e-05
467,2.6879593860940076e-05,2.6879593860940076e-05
468,2.6854000680032186e-05,2.6854000680032186e-05
469,2.682807098608464e-05,2.682807098608464e-05
470,2.6802237698575482e-05,2.6802237698575482e-05
471,2.677653537830338e-05,2.677653537830338e-05
472,2.675080941116903e-05,2.675080941116903e-05
473,2.6724861527327448e-05,2.6724861527327448e-05
474,2.669965942914132e-05,2.669965942914132e-05
475,2.6674031687434763e-05,2.6674031687434763e-05
476,2.66481965809362e-05,2.66481965809362e-05
477,2.662234692252241e-05,2.662234692252241e-05
478,2.6596540919854306e-05,2.6596540919854306e-05
479,2.6571075068204664e-05,2.6571075068204664e-05
480,2.6545723812887445e-05,2.6545723812887445e-05
481,2.6519119273871183e-05,2.6519119273871183e-05
482,2.649360067152884e-05,2.649360067152884e-05
483,2.6467776478966698e-05,2.6467776478966698e-05
484,2.6441308364155702e-05,2.6441308364155702e-05
485,2.6416331820655614e-05,2.6416331820655614e-05
486,2.6390825951239094e-05,2.6390825951239094e-05
487,2.6364741643192247e-05,2.6364741643192247e-05
488,2.6338835596106946e-05,2.6338835596106946e-05
489,2.631275674502831e-05,2.631275674502831e-05
490,2.628733273013495e-05,2.628733273013495e-05
491,2.6261055609211326e-05,2.6261055609211326e-05
492,2.6235333280055784e-05,2.6235333280055784e-05
493,2.620927625684999e-05,2.620927625684999e-05
494,2.6183030058746226e-05,2.6183030058746226e-05
495,2.6158060791203752e-05,2.6158060791203752e-05
496,2.6131898266612552e-05,2.6131898266612552e-05
497,2.6105497454409488e-05,2.6105497454409488e-05
498,2.6080435418407433e-05,2.6080435418407433e-05
499,2.6053838155348785e-05,2.6053838155348785e-05
500,2.6028523279819638e-05,2.6028523279819638e-05
501,2.6002660888480023e-05,2.6002660888480023e-05
502,2.597616912680678e-05,2.597616912680678e-05
503,2.595070327515714e-05,2.595070327515714e-05
504,2.59251373790903e-05,2.59251373790903e-05
505,2.589898394944612e-05,2.589898394944612e-05
506,2.5872799596982077e-05,2.5872799596982077e-05
507,2.5847584765870124e-05,2.5847584765870124e-05
508,2.582124579930678e-05,2.582124579930678e-05
509,2.579573992989026e-05,2.579573992989026e-05
510,2.5769555577426217e-05,2.5769555577426217e-05
511,2.574413338152226e-05,2.574413338152226e-05
512,2.571842742327135e-05,2.571842742327135e-05
513,2.569225398474373e-05,2.569225398474373e-05
514,2.56658713624347e-05,2.56658713624347e-05
515,2.5639685190981254e-05,2.5639685190981254e-05
516,2.5613830075599253e-05,2.5613830075599253e-05
517,2.5588042262825184e-05,2.5588042262825184e-05
518,2.556223262217827e-05,2.556223262217827e-05
519,2.5536481189192273e-05,2.5536481189192273e-05
520,2.551009129092563e-05,2.551009129092563e-05
521,2.548437078075949e-05,2.548437078075949e-05
522,2.5458268282818608e-05,2.5458268282818608e-05
523,2.5432284019188955e-05,2.5432284019188955e-05
524,2.540646164561622e-05,2.540646164561622e-05
525,2.538016087783035e-05,2.538016087783035e-05
526,2.5353805540362373e-05,2.5353805540362373e-05
527,2.5327863113489002e-05,2.5327863113489002e-05
528,2.5301917048636824e-05,2.5301917048636824e-05
529,2.5276596716139466e-05,2.5276596716139466e-05
530,2.5250685212085955e-05,2.5250685212085955e-05
531,2.5223813281627372e-05,2.5223813281627372e-05
532,2.519852205296047e-05,2.519852205296047e-05
533,2.5172110326820984e-05,2.5172110326820984e-05
534,2.514601146685891e-05,2.514601146685891e-05
535,2.5120212740148418e-05,2.5120212740148418e-05
536,2.5094414013437927e-05,2.5094414013437927e-05
537,2.506799137336202e-05,2.506799137336202e-05
538,2.5042365450644866e-05,2.5042365450644866e-05
539,2.5015619030455127e-05,2.5015619030455127e-05
540,2.4990175006678328e-05,2.4990175006678328e-05
541,2.496390152373351e-05,2.496390152373351e-05
542,2.4937216949183494e-05,2.4937216949183494e-05
543,2.491209306754172e-05,2.491209306754172e-05
544,2.4885655875550583e-05,2.4885655875550583e-05
545,2.4860566554707475e-05,2.4860566554707475e-05
546,2.483448406565003e-05,2.483448406565003e-05
547,2.4808125090203248e-05,2.4808125090203248e-05
548,2.4782428226899356e-05,2.4782428226899356e-05
549,2.4756025595706888e-05,2.4756025595706888e-05
550,2.4729875804041512e-05,2.4729875804041512e-05
551,2.4703505914658308e-05,2.4703505914658308e-05
552,2.467829290253576e-05,2.467829290253576e-05
553,2.465183933963999e-05,2.465183933963999e-05
554,2.4625469450256787e-05,2.4625469450256787e-05
555,2.459969800838735e-05,2.459969800838735e-05
556,2.4573810151196085e-05,2.4573810151196085e-05
557,2.454784043948166e-05,2.454784043948166e-05
558,2.452115404594224e-05,2.452115404594224e-05
559,2.449559724482242e-05,2.449559724482242e-05
560,2.4469272830174305e-05,2.4469272830174305e-05
561,2.4443155780318193e-05,2.4443155780318193e-05
562,2.44175098487176e-05,2.44175098487176e-05
563,2.439107083773706e-05,2.439107083773706e-05
564,2.436587237752974e-05,2.436587237752974e-05
565,2.4339809897355735e-05,2.4339809897355735e-05
566,2.43137837969698e-05,2.43137837969698e-05
567,2.4287468477268703e-05,2.4287468477268703e-05
568,2.4261013095383532e-05,2.4261013095383532e-05
569,2.423498335701879e-05,2.423498335701879e-05
570,2.4209412003983743e-05,2.4209412003983743e-05
571,2.418364238110371e-05,2.418364238110371e-05
572,2.4157790903700516e-05,2.4157790903700516e-05
573,2.413106085441541e-05,2.413106085441541e-05
574,2.410506203887053e-05,2.410506203887053e-05
575,2.4079005015664734e-05,2.4079005015664734e-05
576,2.4052971639321186e-05,2.4052971639321186e-05
577,2.4027143808780238e-05,2.4027143808780238e-05
578,2.400059202045668e-05,2.400059202045668e-05
579,2.3975313524715602e-05,2.3975313524715602e-05
580,2.394850343989674e-05,2.394850343989674e-05
581,2.392300848441664e-05,2.392300848441664e-05
582,2.38965676544467e-05,2.38965676544467e-05
583,2.387095446465537e-05,2.387095446465537e-05
584,2.3845044779591262e-05,2.3845044779591262e-05
585,2.381854756094981e-05,2.381854756094981e-05
586,2.3792639694875106e-05,2.3792639694875106e-05
587,2.376666816417128e-05,2.376666816417128e-05
588,2.373984534642659e-05,2.373984534642659e-05
589,2.371428672631737e-05,2.371428672631737e-05
590,2.3688466171734035e-05,2.3688466171734035e-05
591,2.366221815464087e-05,2.366221815464087e-05
592,2.3636293917661533e-05,2.3636293917661533e-05
593,2.3610144125996158e-05,2.3610144125996158e-05
594,2.3584376322105527e-05,2.3584376322105527e-05
595,2.3558515749755315e-05,2.3558515749755315e-05
596,2.353185846004635e-05,2.353185846004635e-05
597,2.3506047000410035e-05,2.3506047000410035e-05
598,2.3479859009967186e-05,2.3479859009967186e-05
599,2.345355460420251e-05,2.345355460420251e-05
600,2.342809057154227e-05,2.342809057154227e-05
601,2.3402290025842376e-05,2.3402290025842376e-05
602,2.337658042961266e-05,2.337658042961266e-05
603,2.3350199626293033e-05,2.3350199626293033e-05
604,2.3324068024521694e-05,2.3324068024521694e-05
605,2.329804738110397e-05,2.329804738110397e-05
606,2.32723105000332e-05,2.32723105000332e-05
607,2.3245551346917637e-05,2.3245551346917637e-05
608,2.321965257578995e-05,2.321965257578995e-05
609,2.3194625100586563e-05,2.3194625100586563e-05
610,2.316795871593058e-05,2.316795871593058e-05
611,2.3142425561673008e-05,2.3142425561673008e-05
612,2.311609569005668e-05,2.311609569005668e-05
613,2.3090149625204504e-05,2.3090149625204504e-05
614,2.306414353370201e-05,2.306414353370201e-05
615,2.3038395738694817e-05,2.3038395738694817e-05
616,2.3012016754364595e-05,2.3012016754364595e-05
617,2.2985921532381326e-05,2.2985921532381326e-05
618,2.2960644855629653e-05,2.2960644855629653e-05
619,2.293444049428217e-05,2.293444049428217e-05
620,2.2908152459422126e-05,2.2908152459422126e-05
621,2.2882133634993806e-05,2.2882133634993806e-05
622,2.285604932694696e-05,2.285604932694696e-05
623,2.2830115995020606e-05,2.2830115995020606e-05
624,2.2804159016232006e-05,2.2804159016232006e-05
