epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2,total_loss
0,0.00010589721205178648,1.3027356802603789e-17,3.220292637706734e-05,0.00019140669610351324,2.937276804004796e-05,0.0003588795952964574
100,9.844383748713881e-05,1.3301304132230325e-17,3.2202337024500594e-05,9.7918018582277e-05,2.986749132105615e-05,0.00025843168259598315
200,9.654571476858109e-05,1.3288258666789752e-17,3.122731504845433e-05,9.52969494392164e-05,3.0163419069140218e-05,0.00025323338923044503
300,9.461741865379736e-05,1.2906341933348506e-17,3.072562685701996e-05,9.358049283036962e-05,3.0247392714954913e-05,0.00024917093105614185
400,9.265855624107644e-05,1.293187782603863e-17,3.053940599784255e-05,9.199602936860174e-05,3.011916487594135e-05,0.0002453131601214409
500,9.063973266165704e-05,1.2849998525924456e-17,3.0523424356942996e-05,9.042352758115157e-05,2.9861315852031112e-05,0.0002414479968138039
600,8.859510126058012e-05,1.3824219591345523e-17,3.056129935430363e-05,8.884944691089913e-05,2.9528111554100178e-05,0.00023753395362291485
700,8.654715929878876e-05,1.4028778048107436e-17,3.058066067751497e-05,8.728181273909286e-05,2.9165072191972286e-05,0.00023357471218332648
800,8.450755558442324e-05,1.4874767093428695e-17,3.0542963941115886e-05,8.573164086556062e-05,2.880386819015257e-05,0.00022958603221923113
900,8.24801973067224e-05,1.3219980697487787e-17,3.0432433050009422e-05,8.41976361698471e-05,2.8461936381063424e-05,0.00022557219199370593
1000,8.046743459999561e-05,1.3606615669143035e-17,3.0247356335166842e-05,8.268801320809871e-05,2.8144688258180395e-05,0.00022154749603942037
1100,7.847118831705302e-05,1.391303728243779e-17,2.9990758775966242e-05,8.120207348838449e-05,2.7850854166899808e-05,0.00021751486929133534
1200,7.649234612472355e-05,1.3720690493058998e-17,2.9670316507690586e-05,7.97404209151864e-05,2.7573503757594153e-05,0.0002134765818482265
1300,7.453186117345467e-05,1.3228584203038951e-17,2.9294073101482354e-05,7.830499089322984e-05,2.730538290052209e-05,0.00020943631534464657
1400,7.259034464368597e-05,1.4276912379538643e-17,2.8868829758721404e-05,7.689712947467342e-05,2.7039097403758205e-05,0.0002053954085567966
1500,7.066594116622582e-05,1.2686795791067744e-17,2.840311026375275e-05,7.551509042968974e-05,2.6769330361275934e-05,0.00020135346858296543
1600,6.876717816339806e-05,1.3905265093402243e-17,2.7926067559747025e-05,7.428539538523182e-05,2.6541918487055227e-05,0.00019752055231947452
1700,6.712313188472763e-05,1.2629896518272059e-17,2.75111997325439e-05,8.552282088203356e-05,2.6548605092102662e-05,0.00020670576486736536
1800,6.54104005661793e-05,1.3182788175605565e-17,2.675878204172477e-05,7.544435356976464e-05,2.5867551812552847e-05,0.00019348108617123216
1900,6.383219442795962e-05,1.3097022780973617e-17,2.6299709134036675e-05,7.086008554324508e-05,2.543608752603177e-05,0.00018642807845026255
2000,6.251416198210791e-05,1.4754308089545047e-17,2.5726734747877344e-05,8.158201671903953e-05,2.519111512810923e-05,0.000195014028577134
2100,6.099920574342832e-05,1.3282152419507885e-17,2.5405921405763365e-05,7.871419802540913e-05,2.4759016014286317e-05,0.00018987835210282356
2200,5.973436054773629e-05,1.348338064712366e-17,2.4883373043849133e-05,7.302844460355118e-05,2.445858444843907e-05,0.00018210476264357567
2300,5.8414549130247906e-05,1.2986278186203793e-17,2.4521794330212288e-05,8.011212048586458e-05,2.417562427581288e-05,0.00018722408276516944
2400,5.727210736949928e-05,1.3719580416676952e-17,2.3945336579345167e-05,6.618203042307869e-05,2.3956294171512127e-05,0.00017135575762949884
2500,5.626232086797245e-05,1.4300227292284063e-17,2.3796030291123316e-05,0.00019598037761170417,2.4106964701786637e-05,0.00030014567892067134
2600,5.493587741511874e-05,1.3896106549660056e-17,2.3145608793129213e-05,6.469053187174723e-05,2.3462649551220238e-05,0.0001662346621742472
2700,5.377709385356866e-05,1.3627432496438545e-17,2.2770727809984237e-05,6.415141251636669e-05,2.321151623618789e-05,0.00016391075041610748
2800,5.2718460210599005e-05,1.507849340649438e-17,2.2379797883331776e-05,6.331417534966022e-05,2.299744483025279e-05,0.00016140987281687558
2900,5.1634731789818034e-05,1.4188372621132192e-17,2.201662937295623e-05,6.265281263040379e-05,2.2766398615203798e-05,0.00015907057968433946
3000,5.063899516244419e-05,1.318556336656068e-17,2.1631411073030904e-05,6.37624179944396e-05,2.2579395590582862e-05,0.00015861220890656114
3100,4.962578532285988e-05,1.4668544349274324e-17,2.131516157533042e-05,6.144135113572702e-05,2.2338630515150726e-05,0.00015472092491108924
3200,4.8517933464609087e-05,1.2585487672725924e-17,2.1301870219758712e-05,0.00010445041698403656,2.2105481548351236e-05,0.00019637569494079798
3300,4.769620863953605e-05,1.3186396337437522e-17,2.0630895960493945e-05,6.032190140103921e-05,2.1923999156570062e-05,0.00015057300333864987
3400,4.6743869461352006e-05,1.3124778826427834e-17,2.0311035768827423e-05,5.973366933176294e-05,2.1712407033191994e-05,0.00014850097068119794
3500,4.583583722705953e-05,1.4315770015993934e-17,2.0008141291327775e-05,5.96771169512067e-05,2.1507854398805648e-05,0.00014702894259244204
3600,4.496704423218034e-05,1.3042622420808455e-17,1.9683562641148455e-05,5.8692214224720374e-05,2.131133987859357e-05,0.00014465415733866394
3700,4.387559602037072e-05,1.4283574492192145e-17,1.9812816390185617e-05,0.00011103282304247841,2.116074574587401e-05,0.00019588197756092995
3800,4.330153751652688e-05,1.3284928437643613e-17,1.9089780835201964e-05,5.7718498283065856e-05,2.091975329676643e-05,0.00014102956629358232
3900,4.247977994964458e-05,1.4628574982075762e-17,1.8807961168931797e-05,5.723987487726845e-05,2.0722522094729356e-05,0.0001392501435475424
4000,4.170053216512315e-05,1.327021785762997e-17,1.851943125075195e-05,5.6780823797453195e-05,2.052399759122636e-05,0.00013752478116657585
4100,4.092643575859256e-05,1.2726763503905081e-17,1.8253105736221187e-05,5.63246248930227e-05,2.0334207874839194e-05,0.00013583837426267564
4200,4.019158222945407e-05,1.3165856615647217e-17,1.7987067622016184e-05,5.601228622253984e-05,2.0118064639973454e-05,0.00013430899707600474
4300,3.946718788938597e-05,1.2615741803630051e-17,1.7726682926877402e-05,5.545388921746053e-05,1.9948844055761583e-05,0.00013259660045150667
4400,3.8683891034452245e-05,1.363770194374339e-17,1.7590140487300232e-05,6.643902452196926e-05,1.9765748220379464e-05,0.0001424788060830906
4500,3.8103571569081396e-05,1.3464784799772856e-17,1.7225611372850835e-05,5.462332410388626e-05,1.9567714844015427e-05,0.00012952022370882332
4600,3.7428610085044056e-05,1.3171962862929084e-17,1.6988511561066844e-05,5.431201861938462e-05,1.93710711755557e-05,0.0001281002041650936
4700,3.6842764529865235e-05,1.393218816797962e-17,1.6740814317017794e-05,5.3828083764528856e-05,1.9188331862096675e-05,0.00012659998901654035
4800,3.6226294469088316e-05,1.3094247590018502e-17,1.651824641157873e-05,5.34440296178218e-05,1.9002874978468753e-05,0.0001251914509339258
4900,3.562298297765665e-05,1.322220085025188e-17,1.634960608498659e-05,5.923752178205177e-05,1.879111005109735e-05,0.00013000122271478176
5000,3.642269439296797e-05,1.4229820987266e-17,1.9533745216904208e-05,6.336846854537725e-05,2.132979170710314e-05,0.00014065469440538436
5100,3.645798278739676e-05,1.456427657870079e-17,1.8474034732207656e-05,6.236125773284584e-05,2.1104498955537565e-05,0.00013839777966495603
5200,3.619677954702638e-05,1.5071508693401982e-17,1.782104118319694e-05,6.177859904710203e-05,2.0851846784353256e-05,0.00013664827565662563
5300,3.5895569453714415e-05,1.4268910234292805e-17,1.7338939869659953e-05,6.125237268861383e-05,2.060422411886975e-05,0.00013509110431186855
5400,3.5521476092981175e-05,1.2958384828767892e-17,1.694233469606843e-05,6.090120587032288e-05,2.0367027900647372e-05,0.00013373204274103045
5500,3.517741788527928e-05,1.3147122629134116e-17,1.6578598660998978e-05,6.015444523654878e-05,2.0154400772298686e-05,0.00013206485891714692
5600,3.4775152016663924e-05,1.3984877918638022e-17,1.6260159100056626e-05,5.965031959931366e-05,1.994707236008253e-05,0.00013063270307611674
5700,3.44153813784942e-05,1.4373687548123672e-17,1.5961730241542682e-05,5.933482316322625e-05,1.9755207176785916e-05,0.00012946713832207024
5800,3.400660716579296e-05,1.322668830507498e-17,1.57099639181979e-05,5.870102177141234e-05,1.9557428458938375e-05,0.00012797501403838396
5900,3.3577449357835576e-05,1.3939775068557956e-17,1.5467594494111836e-05,5.842217797180638e-05,1.9384944607736543e-05,0.00012685215915553272
6000,3.321429903735407e-05,1.3906931035155925e-17,1.5221490684780292e-05,5.777844489784911e-05,1.9183657059329562e-05,0.00012539788440335542
6100,3.284848207840696e-05,1.3659906780106764e-17,1.5545261703664437e-05,0.00017873378237709403,1.9635812350315973e-05,0.000246763345785439
6200,3.2429448765469715e-05,1.2926927977253113e-17,1.4782747712160926e-05,5.689683894161135e-05,1.8825328879756853e-05,0.00012293436157051474
6300,3.19968348776456e-05,1.4642453418393177e-17,1.464505294279661e-05,6.278850923990831e-05,1.863124816736672e-05,0.00012806164158973843
6400,3.167271279380657e-05,1.4112091679403777e-17,1.438464369130088e-05,5.6033521104836836e-05,1.8478442143532448e-05,0.00012056932609993964
6500,3.1288498576032e-05,1.4443076420988295e-17,1.419565251126187e-05,5.5619500926695764e-05,1.831596455303952e-05,0.00011941961565753445
6600,3.0902825528755784e-05,1.3954115071657175e-17,1.4065984942135401e-05,6.10170463914983e-05,1.8126651411876082e-05,0.00012411249917931855
6700,3.0551960662705824e-05,1.3512801807150946e-17,1.3829363524564542e-05,5.4795669711893424e-05,1.7989870684687048e-05,0.00011716686276486143
6800,3.0191155019565485e-05,1.3089298568413597e-17,1.367345430480782e-05,5.5622051149839535e-05,1.7813406884670258e-05,0.00011730006372090429
6900,2.9835953682777472e-05,1.388796543807131e-17,1.3485448107530829e-05,5.399171277531423e-05,1.7675503841019236e-05,0.00011498861567815766
7000,2.949315785372164e-05,1.374618006363482e-17,1.333747150056297e-05,5.464140485855751e-05,1.7505697542219423e-05,0.00011497773084556684
7100,2.914869037340395e-05,1.339784769024384e-17,1.3159879017621279e-05,5.3207437304081395e-05,1.737644379318226e-05,0.00011289244866929948
7200,2.871743890864309e-05,1.3376106075023496e-17,1.331908060819842e-05,9.685632539913058e-05,1.7270116586587392e-05,0.00015616296150255948
7300,2.8481266781454906e-05,1.3296771182473535e-17,1.284914651478175e-05,5.244153362582438e-05,1.7088304957724176e-05,0.00011086025187978521
