epoch,endogeq_1,endogeq_2,hjbeq_1,hjbeq_2,total_loss
29,0.0012545401696115732,0.0005098067922517657,0.0033669203985482454,0.002796612214297056,0.007927879691123962
30,0.0012107377406209707,0.00044328783405944705,0.0030632063280791044,0.0022126235999166965,0.006929855328053236
31,0.0011566076427698135,0.00037733596400357783,0.0027794816996902227,0.0021659249905496836,0.006479349918663502
32,0.0009343436686322093,0.0004999815719202161,0.0020980166736990213,0.002827477641403675,0.006359819322824478
33,0.0009287887369282544,0.0004016297752968967,0.0020651989616453648,0.0025232459884136915,0.005918863229453564
34,0.0009245252585969865,0.000317275378620252,0.0020581469871103764,0.0023504614364355803,0.005650409031659365
35,0.0009211436845362186,0.0002866347203962505,0.002075686352327466,0.0022919368930161,0.005575401708483696
36,0.0009254175238311291,0.0003767835150938481,0.0019197522196918726,0.0023251245729625225,0.005547077860683203
37,0.000927185988985002,0.00037811434594914317,0.0019203933188691735,0.002256162464618683,0.005481855943799019
38,0.0009271460585296154,0.0003915659326594323,0.0019191023893654346,0.002214226871728897,0.0054520415142178535
39,0.0008987370529212058,0.0004216100205667317,0.0018967309733852744,0.002187352627515793,0.005404430441558361
40,0.000894391443580389,0.0004033259174320847,0.001893045729957521,0.0021562559995800257,0.00534701906144619
41,0.0008938759565353394,0.0003940725000575185,0.001890030805952847,0.00211896188557148,0.005296940915286541
42,0.0008980160346254706,0.0003931721730623394,0.0018874499946832657,0.002079954370856285,0.005258592776954174
43,0.000906932691577822,0.00039502029540017247,0.001884936704300344,0.002040662569925189,0.0052275522612035275
44,0.0009200649801641703,0.00039531252696178854,0.001882056356407702,0.002000657143071294,0.005198091268539429
45,0.0009363234275951982,0.0003947645891457796,0.0018783744890242815,0.0019597618374973536,0.005169223994016647
46,0.0009543122723698616,0.00039792119059711695,0.0018735219491645694,0.001919176080264151,0.005144931375980377
47,0.0009725615964271128,0.00040856044506654143,0.0018672551959753036,0.0018810596084222198,0.0051294369623064995
48,0.0009897206909954548,0.0004255344392731786,0.0018595065921545029,0.0018473104573786259,0.00512207206338644
49,0.0010046922834590077,0.0004424889339134097,0.0018504096660763025,0.0018187081441283226,0.005116298794746399
50,0.0010167083237320185,0.00045188950025476515,0.0018402795540168881,0.0017950639594346285,0.005103941075503826
51,0.001025351812131703,0.00045012024929746985,0.001829533139243722,0.0017760158516466618,0.005081021226942539
52,0.001030541374348104,0.0004394833813421428,0.0018185704248026013,0.0017615040997043252,0.005050098989158869
53,0.001032489468343556,0.00042586945346556604,0.001807646476663649,0.0017514426726847887,0.005017448216676712
54,0.0010316409170627594,0.0004146152059547603,0.0017967862077057362,0.0017450765008106828,0.004988119006156921
55,0.0010285972384735942,0.0004079458012711257,0.0017857833299785852,0.0017408145358785987,0.004963140934705734
56,0.001024035387672484,0.0004052669391967356,0.001774291042238474,0.0017367580439895391,0.0049403514713048935
57,0.0010186269646510482,0.0004051075375173241,0.0017619713908061385,0.0017314638243988156,0.004917169455438852
58,0.001012972672469914,0.0004067181143909693,0.0017486365977674723,0.001724323956295848,0.004892650991678238
59,0.0010075574973598123,0.00041024122037924826,0.001734327059239149,0.0017153474036604166,0.004867473151534796
60,0.0010027301032096148,0.00041579484241083264,0.0017192959785461426,0.0017046633874997497,0.0048424843698740005
61,0.0009987079538404942,0.00042259329347871244,0.001703921821899712,0.0016922698123380542,0.0048174927942454815
62,0.0009955960558727384,0.00042898545507341623,0.0016885888762772083,0.0016782532911747694,0.004791423678398132
63,0.0009934186236932874,0.0004333516990300268,0.0016735820099711418,0.0016631931066513062,0.004763545468449593
64,0.0009921449236571789,0.0004350497620180249,0.001659017289057374,0.0016482432838529348,0.004734455607831478
65,0.0009917174465954304,0.00043463072506710887,0.0016448110109195113,0.001634637825191021,0.004705796949565411
66,0.0009920689044520259,0.0004332779790274799,0.001630689250305295,0.0016229464672505856,0.004678982309997082
67,0.0009931328240782022,0.000432049942901358,0.0016162522369995713,0.001612675841897726,0.004654110874980688
68,0.0009948470396921039,0.00043149670818820596,0.0016010967083275318,0.0016025558579713106,0.004629996605217457
69,0.000997153576463461,0.00043172421283088624,0.0015849582850933075,0.0015913398237898946,0.00460517592728138
70,0.000999994925223291,0.0004325768386479467,0.0015678147319704294,0.0015785401919856668,0.0045789266005158424
71,0.0010033186990767717,0.00043365458259359,0.0015499001601710916,0.00156464206520468,0.004551515448838472
72,0.0010070777498185635,0.00043421887676231563,0.0015316182980313897,0.0015507371863350272,0.0045236521400511265
73,0.001011240528896451,0.0004332579846959561,0.0015134232817217708,0.001537896110676229,0.004495818167924881
74,0.001015797141008079,0.00042984995525330305,0.0014957048697397113,0.001526702893897891,0.004468054510653019
75,0.0010207617888227105,0.0004236383829265833,0.0014787153340876102,0.0015171475242823362,0.0044402629137039185
76,0.001026167650707066,0.0004150632885284722,0.001462517655454576,0.0015087977517396212,0.004412546753883362
77,0.0010320510482415557,0.0004051653668284416,0.001446964219212532,0.0015010412316769361,0.004385221749544144
78,0.0010384282795712352,0.00039511307841166854,0.001431726268492639,0.001493264688178897,0.004358531907200813
79,0.0010452686110511422,0.00038578009116463363,0.0014164005406200886,0.0014849603176116943,0.004332409705966711
80,0.001052470994181931,0.0003775936784222722,0.0014006568817421794,0.0014758202014490962,0.004306541755795479
81,0.0010598573135212064,0.0003706292773131281,0.0013843501219525933,0.0014658048748970032,0.004280641674995422
82,0.001067184959538281,0.0003647743142209947,0.0013675432419404387,0.0014551631174981594,0.004254665691405535
83,0.0010741817532107234,0.00035981295513920486,0.0013504510279744864,0.001444357680156827,0.00422880332916975
84,0.001080595888197422,0.0003554201975930482,0.0013333738315850496,0.0014339230256155133,0.004203313030302525
85,0.001086244359612465,0.00035114798811264336,0.0013166574062779546,0.0014243298210203648,0.004178379662334919
86,0.001091041136533022,0.00034648069413378835,0.0013006372610107064,0.001415905193425715,0.004154064226895571
87,0.0010949958814308047,0.0003409550408832729,0.0012855535605922341,0.0014088215539231896,0.004130325745791197
88,0.0010981808882206678,0.00033427897142246366,0.0012714707991108298,0.001403126516379416,0.004107057116925716
89,0.0011006833519786596,0.00032638723496347666,0.0012582828057929873,0.0013987782876938581,0.004084131680428982
90,0.0011025575222447515,0.0003174175799358636,0.0012458160053938627,0.0013956797774881124,0.004061470739543438
91,0.0011038045631721616,0.0003076416323892772,0.0012339329114183784,0.0013937074691057205,0.004039086401462555
92,0.0011043805861845613,0.00029738774173893034,0.0012225538957864046,0.0013927326072007418,0.004017055034637451
93,0.0011042351834475994,0.0002869826857931912,0.0012116056168451905,0.0013926245737820864,0.003995448350906372
94,0.0011033597402274609,0.0002767170371953398,0.0012009862111881375,0.001393229584209621,0.003974292427301407
95,0.0011018227087333798,0.00026682557654567063,0.0011905982391908765,0.0013943548547104,0.003953601233661175
96,0.001099777058698237,0.00025747931795194745,0.0011803851230069995,0.0013957577757537365,0.003933399450033903
97,0.0010974315227940679,0.000248785741860047,0.0011703193886205554,0.0013971718726679683,0.003913708496838808
98,0.0010950027499347925,0.00024079284048639238,0.0011603633174672723,0.0013983502285555005,0.00389450928196311
99,0.0010926603572443128,0.0002334982273168862,0.0011504697613418102,0.0013991192681714892,0.003875747788697481
100,0.0010904966620728374,0.00022685951262246817,0.0011406246339902282,0.0013994131004437804,0.0038573937490582466
101,0.0010885196970775723,0.00022080527560319752,0.001130873104557395,0.0013992813182994723,0.0038394792936742306
102,0.0010866806842386723,0.0002152454835595563,0.0011212814133614302,0.00139886315446347,0.003822071012109518
103,0.0010849111713469028,0.00021008076146245003,0.0011118828551843762,0.0013983435928821564,0.0038052182644605637
104,0.0010831624967977405,0.00020520844554994255,0.0011026670690625906,0.0013979035429656506,0.003788941539824009
105,0.001081428024917841,0.0002005273272516206,0.0010936004109680653,0.0013976837508380413,0.003773239441215992
106,0.0010797401191666722,0.00019594302284531295,0.001084650051780045,0.0013977730413898826,0.003758106380701065
107,0.0010781502351164818,0.00019137462368234992,0.0010757832787930965,0.0013982169330120087,0.003743525128811598
108,0.0010767006315290928,0.0001867644750745967,0.0010669772746041417,0.0013990355655550957,0.0037294779904186726
109,0.001075402949936688,0.00018208652909379452,0.001058237045072019,0.001400234643369913,0.003715961240231991
110,0.001074233208782971,0.0001773524418240413,0.00104960473254323,0.0014018011279404163,0.0037029916420578957
111,0.0010731429792940617,0.0001726114860503003,0.0010411369148641825,0.0014036929933354259,0.0036905845627188683
112,0.0010720809223130345,0.0001679437846178189,0.0010328756179660559,0.001405839342623949,0.0036787395365536213
113,0.0010710128117352724,0.00016344827599823475,0.0010248343460261822,0.0014081447152420878,0.003667440265417099
114,0.0010699320118874311,0.00015922612510621548,0.0010169963352382183,0.0014105121372267604,0.003656666725873947
115,0.0010688529582694173,0.0001553642941871658,0.0010093224700540304,0.0014128618640825152,0.0036464016884565353
116,0.0010677971877157688,0.00015192308637779206,0.0010017610620707273,0.0014151427894830704,0.0036366241984069347
117,0.001066773198544979,0.00014893092156853527,0.0009942641481757164,0.00141733861528337,0.003627307014539838
118,0.0010657662060111761,0.00014638535503763705,0.0009868113556876779,0.001419463544152677,0.0036184266209602356
119,0.0010647388407960534,0.000144256729981862,0.00097941467538476,0.0014215551782399416,0.0036099653225392103
120,0.0010636432562023401,0.00014249328523874283,0.0009721080423332751,0.001423663692548871,0.003601908218115568
121,0.0010624388232827187,0.00014102624845691025,0.0009649320272728801,0.0014258380979299545,0.0035942350514233112
122,0.0010611064499244094,0.00013977658818475902,0.0009579259785823524,0.0014281171606853604,0.003586926031857729
123,0.0010596518404781818,0.0001386638032272458,0.0009511238895356655,0.0014305211370810866,0.00357996067032218
124,0.0010580993257462978,0.00013761711306869984,0.0009445489849895239,0.001433050842024386,0.0035733161494135857
125,0.0010564773110672832,0.0001365858333883807,0.0009382132557220757,0.0014356877654790878,0.003566964063793421
126,0.0010548055870458484,0.00013554663746617734,0.0009321246761828661,0.0014383989619091153,0.0035608760081231594
127,0.001053088577464223,0.0001345055061392486,0.0009262929670512676,0.0014411387965083122,0.0035550259053707123
128,0.0010513204615563154,0.0001334934204351157,0.0009207258117385209,0.00144385255407542,0.0035493923351168633
129,0.0010494922753423452,0.0001325574703514576,0.0009154220460914075,0.0014464805135503411,0.0035439524799585342
130,0.0010476037859916687,0.0001317488931817934,0.0009103698539547622,0.001448960043489933,0.0035386825911700726
131,0.0010456675663590431,0.00013111204316373914,0.0009055464761331677,0.0014512334018945694,0.003533559385687113
132,0.001043706084601581,0.00013067646068520844,0.0009009260102175176,0.0014532504137605429,0.0035285588819533587
133,0.0010417432058602571,0.00013045243395026773,0.0008964856970123947,0.0014549773186445236,0.0035236587282270193
134,0.0010397941805422306,0.00013043165381532162,0.0008922116830945015,0.0014563989825546741,0.003518836572766304
135,0.0010378614533692598,0.0001305892365053296,0.0008881050744093955,0.001457519712857902,0.0035140756517648697
136,0.0010359345469623804,0.00013088760897517204,0.0008841775706969202,0.0014583608135581017,0.003509360598400235
137,0.0010339980944991112,0.0001312804815825075,0.0008804458193480968,0.00145895523019135,0.0035046797711402178
138,0.0010320397559553385,0.00013171830505598336,0.0008769207634031773,0.0014593410305678844,0.0035000198986381292
139,0.001030054991133511,0.00013215346552897245,0.0008736042072996497,0.0014595563989132643,0.003495369106531143
140,0.0010280490387231112,0.00013254651275929064,0.0008704875945113599,0.0014596345135942101,0.003490717615932226
141,0.001026030513457954,0.00013287097681313753,0.0008675535791553557,0.001459602266550064,0.0034860572777688503
142,0.0010240054689347744,0.0001331167877651751,0.0008647824870422482,0.00145947583951056,0.003481380408629775
143,0.001021974254399538,0.00013328981003724039,0.000862155866343528,0.0014592633815482259,0.0034766835160553455
144,0.0010199305834248662,0.00013340932491701096,0.0008596595725975931,0.0014589629136025906,0.003471962409093976
145,0.0010178659576922655,0.00013350181689020246,0.0008572820224799216,0.0014585658209398389,0.0034672156907618046
146,0.0010157752549275756,0.0001335947890765965,0.0008550123893655837,0.0014580596471205354,0.003462442196905613
147,0.001013658824376762,0.0001337107823928818,0.0008528379257768393,0.0014574313536286354,0.0034576389007270336
148,0.0010115234181284904,0.0001338642614427954,0.0008507468737661839,0.0014566717436537147,0.003452806267887354
149,0.001009377301670611,0.00013406049401964992,0.0008487283485010266,0.0014557774411514401,0.003447943367063999
150,0.0010072255972772837,0.00013429700629785657,0.0008467749576084316,0.0014547540340572596,0.0034430515952408314
151,0.0010050664423033595,0.00013456560554914176,0.0008448829175904393,0.0014536133967339993,0.0034381283912807703
152,0.0010028928518295288,0.00013485456292983145,0.0008430531015619636,0.0014523763675242662,0.003433177014812827
153,0.001000694464892149,0.00013515018508769572,0.0008412845199927688,0.001451067510060966,0.003428196534514427
154,0.000998462550342083,0.00013543805107474327,0.0008395740296691656,0.001449714181944728,0.0034231888130307198
155,0.0009961926843971014,0.00013570442388299853,0.0008379131904803216,0.001448343275114894,0.003418153617531061
156,0.0009938854491338134,0.0001359379239147529,0.0008362908265553415,0.0014469779562205076,0.0034130921121686697
157,0.0009915430564433336,0.00013613163901027292,0.000834694248624146,0.0014456361532211304,0.0034080049954354763
158,0.0009891673689708114,0.00013628452143166214,0.0008331123972311616,0.0014443289255723357,0.0034028934314846992
159,0.0009867572225630283,0.00013640169345308095,0.0008315385784953833,0.0014430593000724912,0.0033977567218244076
160,0.0009843097068369389,0.00013649322499986738,0.0008299701730720699,0.0014418240170925856,0.003392597194761038
161,0.0009818222606554627,0.0001365715725114569,0.0008284076466225088,0.0014406137634068727,0.0033874153159558773
162,0.0009792947676032782,0.00013664821744896472,0.0008268504752777517,0.0014394180616363883,0.0033822115510702133
163,0.000976730603724718,0.00013673215289600194,0.0008252983679994941,0.0014382260851562023,0.003376987297087908
164,0.0009741357644088566,0.0001368283701594919,0.000823748589027673,0.001437029684893787,0.0033717425540089607
165,0.0009715158375911415,0.00013693854270968586,0.0008221990428864956,0.0014358250191435218,0.0033664784859865904
166,0.0009688737336546183,0.00013706223398912698,0.0008206479833461344,0.0014346116222441196,0.003361195558682084
167,0.0009662095690146089,0.00013719733397010714,0.0008190945372916758,0.0014333927538245916,0.003355894237756729
168,0.0009635204332880676,0.00013734058302361518,0.0008175394032150507,0.0014321751659736037,0.0033505754545331
169,0.000960803939960897,0.00013748744095209986,0.0008159822318702936,0.001430966891348362,0.0033452403731644154
170,0.0009580595651641488,0.00013763236347585917,0.0008144214516505599,0.0014297766610980034,0.0033398899249732494
171,0.0009552891715429723,0.00013776926789432764,0.0008128545596264303,0.0014286111108958721,0.0033345241099596024
172,0.0009524963097646832,0.00013789322110824287,0.0008112794603221118,0.0014274752466008067,0.003329144325107336
173,0.0009496840066276491,0.00013800217129755765,0.0008096953388303518,0.0014263687189668417,0.003323750104755163
174,0.0009468540083616972,0.0001380976173095405,0.000808103708550334,0.0014252886176109314,0.003318344010040164
175,0.0009440062567591667,0.00013818444858770818,0.0008065076544880867,0.0014242277247831225,0.0033129260409623384
176,0.0009411407518200576,0.00013826950453221798,0.000804909854196012,0.0014231764944270253,0.003307496663182974
177,0.00093825813382864,0.00013835956633556634,0.0008033132180571556,0.0014221265446394682,0.003302057506516576
178,0.0009353601490147412,0.00013845979992765933,0.0008017177460715175,0.0014210710069164634,0.0032966085709631443
179,0.0009324495913460851,0.00013857342128176242,0.0008001229143701494,0.0014200061559677124,0.003291152184829116
180,0.0009295287891291082,0.00013870153634343296,0.0007985265692695975,0.0014189303619787097,0.003285687416791916
181,0.0009265976841561496,0.00013884420332033187,0.0007969281286932528,0.001417846418917179,0.0032802163623273373
182,0.0009236552286893129,0.00013900028716307133,0.000795327010564506,0.0014167568879202008,0.0032747392542660236
183,0.0009206985123455524,0.00013916769239585847,0.0007937249029055238,0.0014156661927700043,0.0032692572567611933
184,0.000917726312763989,0.00013934307207819074,0.0007921218639239669,0.0014145796885713935,0.003263771068304777
185,0.0009147380478680134,0.00013952160952612758,0.0007905198726803064,0.0014135020319372416,0.00325828162021935
186,0.0009117343579418957,0.00013969867723062634,0.0007889197440817952,0.0014124370645731688,0.003252789843827486
187,0.0009087167563848197,0.00013987041893415153,0.0007873219437897205,0.0014113866491243243,0.0032472957391291857
188,0.0009056859998963773,0.00014003529213368893,0.0007857290329411626,0.0014103505527600646,0.0032418009359389544
189,0.0009026427287608385,0.0001401942572556436,0.0007841426995582879,0.0014093259815126657,0.0032363056670874357
190,0.0008995868265628815,0.00014035022468306124,0.0007825656794011593,0.0014083083951845765,0.003230811096727848
191,0.0008965182933025062,0.00014050683239474893,0.0007809995440766215,0.0014072925550863147,0.0032253172248601913
192,0.0008934387005865574,0.00014066700532566756,0.0007794444099999964,0.0014062749687582254,0.00321982498280704
193,0.0008903497364372015,0.00014083278074394912,0.0007778998115099967,0.0014052529586479068,0.0032143350690603256
194,0.0008872529724612832,0.0001410050899721682,0.0007763655739836395,0.0014042245456948876,0.0032088481821119785
195,0.0008841495146043599,0.00014118439867161214,0.0007748418138362467,0.0014031887985765934,0.0032033645547926426
196,0.0008810393046587706,0.00014137083780951798,0.0007733295205980539,0.0014021449023857713,0.003197884652763605
197,0.0008779216441325843,0.0001415639853803441,0.0007718309061601758,0.0014010927407070994,0.0031924094073474407
198,0.0008747958927415311,0.00014176280819810927,0.0007703478331677616,0.0014000320807099342,0.0031869385857135057
199,0.000871662050485611,0.00014196506526786834,0.0007688828045502305,0.0013989636208862066,0.003181473584845662
200,0.0008685205248184502,0.00014216837007552385,0.0007674373919144273,0.001397887710481882,0.0031760139390826225
201,0.0008653713157400489,0.00014237085997592658,0.0007660130504518747,0.0013968052808195353,0.0031705605797469616
202,0.0008622146560810506,0.00014257189468480647,0.0007646115263924003,0.001395715051330626,0.0031651132740080357
203,0.0008590497891418636,0.00014277247828431427,0.0007632344495505095,0.0013946157414466143,0.003159672487527132
204,0.0008558752597309649,0.00014297441521193832,0.000761882693041116,0.0013935058377683163,0.0031542382203042507
205,0.0008526908932253718,0.00014317953900899738,0.00076055689714849,0.001392383361235261,0.0031488107051700354
206,0.0008494962239637971,0.00014338914479594678,0.0007592575275339186,0.0013912474969401956,0.0031433901749551296
207,0.0008462911355309188,0.00014360398927237839,0.0007579834200441837,0.0013900985941290855,0.003137977095320821
208,0.0008430757443420589,0.00014382433437276632,0.0007567353313788772,0.001388935255818069,0.0031325705349445343
209,0.000839849526528269,0.0001440504565834999,0.0007555128540843725,0.0013877585297450423,0.003127171192318201
210,0.0008366115507669747,0.00014428241411224008,0.0007543175597675145,0.0013865671353414655,0.0031217788346111774
211,0.0008333608275279403,0.0001445198431611061,0.0007531499722972512,0.0013853622367605567,0.003116392996162176
212,0.0008300967747345567,0.0001447615650249645,0.0007520110229961574,0.0013841439504176378,0.00311101321130991
213,0.000826819974463433,0.0001450056879548356,0.0007509009446948767,0.0013829137897118926,0.003105640411376953
214,0.0008235300774686038,0.00014525020378641784,0.0007498201448470354,0.0013816733844578266,0.0031002736650407314
215,0.0008202269091270864,0.0001454939047107473,0.0007487680413760245,0.001380423316732049,0.00309491204097867
216,0.000816910935100168,0.00014573642692994326,0.0007477449835278094,0.001379164052195847,0.003089556470513344
217,0.0008135813404805958,0.00014597793051507324,0.0007467502146027982,0.001377895358018577,0.0030842048581689596
218,0.0008102388237603009,0.00014621882291976362,0.0007457836763933301,0.0013766168849542737,0.003078858368098736
219,0.0008068836177699268,0.00014645938063040376,0.0007448442047461867,0.0013753280509263277,0.003073515370488167
220,0.0008035165374167264,0.0001466996327508241,0.0007439308101311326,0.00137402827385813,0.0030681751668453217
221,0.0008001382811926305,0.00014693963748868555,0.0007430430268868804,0.0013727170880883932,0.003062837990000844
222,0.0007967492565512657,0.00014717951125930995,0.0007421802147291601,0.0013713935622945428,0.0030575026758015156
223,0.0007933498709462583,0.00014741960330866277,0.0007413423736579716,0.0013700569979846478,0.003052168758586049
224,0.0007899398333393037,0.00014765968080610037,0.0007405291544273496,0.0013687062310054898,0.0030468348413705826
225,0.000786519784014672,0.00014789888518862426,0.0007397400331683457,0.001367341959849,0.0030415006913244724
226,0.0007830900722183287,0.00014813602319918573,0.0007389752427116036,0.0013659648830071092,0.003036166075617075
227,0.0007796507561579347,0.00014836991613265127,0.0007382334442809224,0.0013645747676491737,0.0030308288987725973
228,0.0007762023014947772,0.00014859977818559855,0.0007375144050456583,0.0013631728943437338,0.003025489393621683
229,0.0007727445918135345,0.00014882555115036666,0.0007368173683062196,0.001361758098937571,0.0030201454646885395
230,0.0007692775689065456,0.00014904742420185357,0.0007361421594396234,0.0013603306142613292,0.0030147978104650974
231,0.0007658012909814715,0.00014926552830729634,0.0007354876142926514,0.0013588893925771117,0.003009443636983633
232,0.000762316572945565,0.0001494800380896777,0.0007348529761657119,0.0013574338518083096,0.0030040834099054337
233,0.0007588235894218087,0.00014969105541240424,0.0007342375465668738,0.001355963060632348,0.00299871526658535
234,0.0007553225150331855,0.00014989897317718714,0.000733640743419528,0.0013544763205572963,0.002993338741362095
235,0.0007518138736486435,0.0001501041988376528,0.0007330617518164217,0.001352972351014614,0.0029879522044211626
236,0.0007482973160222173,0.00015030689246486872,0.0007325003389269114,0.0013514504535123706,0.0029825549572706223
237,0.0007447734824381769,0.00015050670481286943,0.0007319558062590659,0.001349910395219922,0.002977146301418543
238,0.0007412421400658786,0.00015070287918206304,0.0007314268150366843,0.0013483526417985559,0.002971724607050419
239,0.0007377037545666099,0.00015089448424987495,0.0007309133070521057,0.0013467767275869846,0.0029662882443517447
240,0.000734158675186336,0.00015108070510905236,0.0007304140017367899,0.0013451840495690703,0.002960837446153164
241,0.0007306068437173963,0.000151261396240443,0.0007299283752217889,0.0013435734435915947,0.0029553701169788837
242,0.0007270483183674514,0.00015143647033255547,0.0007294558454304934,0.0013419444439932704,0.002949885092675686
243,0.0007234837394207716,0.00015160569455474615,0.0007289950735867023,0.0013402971671894193,0.0029443816747516394
244,0.0007199135143309832,0.00015176892338786274,0.0007285456522367895,0.0013386306818574667,0.002938858699053526
245,0.0007163374684751034,0.0001519260840723291,0.0007281067664735019,0.001336944755166769,0.0029333150014281273
246,0.0007127565913833678,0.00015207713295239955,0.000727676902897656,0.0013352379901334643,0.0029277484863996506
247,0.0007091709994710982,0.00015222217189148068,0.0007272559450939298,0.0013335102703422308,0.0029221593867987394
248,0.000705580459907651,0.00015236128820106387,0.0007268427289091051,0.0013317608973011374,0.0029165453743189573
249,0.0007019851473160088,0.00015249400166794658,0.0007264369050972164,0.0013299899874255061,0.002910905983299017
250,0.0006983855273574591,0.00015261962835211307,0.0007260373677127063,0.0013281973078846931,0.0029052398167550564
251,0.0006947814836166799,0.00015273751341737807,0.0007256433018483222,0.0013263828586786985,0.00289954524487257
252,0.0006911727832630277,0.00015284711844287813,0.0007252544746734202,0.0013245471054688096,0.0028938213363289833
253,0.000687559659127146,0.00015294842887669802,0.0007248699548654258,0.00132268900051713,0.0028880671598017216
254,0.0006839417037554085,0.0001530413283035159,0.0007244895678013563,0.0013208085438236594,0.002882281318306923
255,0.0006803190335631371,0.00015312543837353587,0.000724112382158637,0.0013189052697271109,0.0028764621820300817
256,0.0006766916485503316,0.0001532007154310122,0.0007237378740683198,0.001316978596150875,0.0028706088196486235
257,0.0006730593740940094,0.00015326699940487742,0.0007233656942844391,0.001315027941018343,0.00286472006700933
258,0.0006694220355711877,0.0001533244358142838,0.0007229946786537766,0.0013130531879141927,0.002858794294297695
259,0.0006657791673205793,0.00015337301010731608,0.0007226250600069761,0.0013110535219311714,0.0028528308030217886
260,0.0006621303618885577,0.00015341254766099155,0.0007222557323984802,0.0013090288266539574,0.0028468274977058172
261,0.000658475561067462,0.00015344252460636199,0.0007218866376206279,0.0013069791020825505,0.0028407839126884937
262,0.0006548145902343094,0.000153462533489801,0.0007215167861431837,0.0013049041153863072,0.002834698185324669
263,0.0006511470419354737,0.00015347219596151263,0.0007211460615508258,0.0013028038665652275,0.0028285691514611244
264,0.000647472043056041,0.00015347162843681872,0.000720773939974606,0.0013006774242967367,0.002822394948452711
265,0.0006437896518036723,0.0001534605398774147,0.0007204002467915416,0.0012985249049961567,0.0028161753434687853
266,0.0006400994025170803,0.00015343846462201327,0.0007200243999250233,0.0012963461922481656,0.0028099084738641977
267,0.000636401295196265,0.0001534050388727337,0.0007196455262601376,0.0012941403547301888,0.0028035922441631556
268,0.0006326943403109908,0.00015336023352574557,0.0007192636257968843,0.0012919075088575482,0.002797225723043084
269,0.0006289785960689187,0.0001533039176138118,0.0007188779418356717,0.0012896470725536346,0.0027908075135201216
270,0.0006252535968087614,0.00015323603292927146,0.0007184878922998905,0.0012873582309111953,0.0027843357529491186
271,0.0006215185858309269,0.00015315615746658295,0.0007180928951129317,0.0012850415660068393,0.002777809277176857
272,0.0006177736213430762,0.00015306376735679805,0.0007176928920671344,0.001282696146517992,0.002771226456388831
273,0.0006140179466456175,0.00015295858611352742,0.0007172867190092802,0.001280322321690619,0.002764585427939892
274,0.0006102513871155679,0.00015284051187336445,0.0007168740849010646,0.001277918927371502,0.0027578850276768208
