epoch,endogeq_1,constraint_1,hjbeq_1,hjbeq_2,total_loss
31,0.006470425985753536,0.00335405464284122,0.0011381071526557207,0.00957340095192194,0.020535988733172417
32,0.0053442372009158134,0.0034070953261107206,0.0011247026268392801,0.009204316884279251,0.019080352038145065
33,0.00433287164196372,0.0034694254864007235,0.00109871628228575,0.008816398680210114,0.01771741360425949
34,0.003520272672176361,0.0035386213567107916,0.0010625791037455201,0.008398243226110935,0.016519717872142792
35,0.0029305380303412676,0.003611677559092641,0.0010214487556368113,0.00794856809079647,0.015512232668697834
36,0.002546485047787428,0.0036851565819233656,0.000979969627223909,0.007476766128093004,0.014688377268612385
37,0.0023296321742236614,0.0037554106675088406,0.0009401790448464453,0.007001703605055809,0.014026924967765808
38,0.002235568594187498,0.0038188276812434196,0.0009007442276924849,0.006547137163579464,0.013502277433872223
39,0.002223268151283264,0.003872097237035632,0.0008576460531912744,0.0061334571801126,0.013086468912661076
40,0.0022593303583562374,0.003912496380507946,0.0008060608524829149,0.005768404807895422,0.012746293097734451
41,0.002318853046745062,0.003938234411180019,0.0007427539094351232,0.005442963447421789,0.012442804872989655
42,0.0023844686802476645,0.003948775585740805,0.0006680400110781193,0.005138625390827656,0.012139908969402313
43,0.002444635611027479,0.003944979049265385,0.0005864778649993241,0.004844373557716608,0.011820466257631779
44,0.002491906750947237,0.003928926307708025,0.0005058808019384742,0.004571131896227598,0.011497845873236656
45,0.0025215442292392254,0.003903473261743784,0.000434880523243919,0.0043510328978300095,0.011210931465029716
46,0.0025306919123977423,0.00387175171636045,0.0003799509140662849,0.004220800008624792,0.011003194376826286
47,0.0025181041564792395,0.0038367952220141888,0.0003432325611356646,0.004200022667646408,0.010898154228925705
48,0.00248432788066566,0.003801364451646805,0.00032234564423561096,0.004276776686310768,0.010884814895689487
49,0.0021609198302030563,0.0036739057395607233,0.00032171542989090085,0.00464193569496274,0.01079847663640976
50,0.002110969740897417,0.003658585250377655,0.00033350472222082317,0.004594337195158005,0.010697396472096443
51,0.0020750551484525204,0.0036441886331886053,0.000346004671882838,0.004526088945567608,0.010591337457299232
52,0.0020518454257398844,0.0036296253092586994,0.0003554923750925809,0.004442937672138214,0.010479900985956192
53,0.0020383659284561872,0.0036141814198344946,0.00035850467975251377,0.004352409392595291,0.010363461449742317
54,0.002031221752986312,0.003597559640184045,0.0003529832174535841,0.004266536794602871,0.010248301550745964
55,0.00202746968716383,0.0035798156168311834,0.0003387837787158787,0.0041981106624007225,0.010144179686903954
56,0.0020249937660992146,0.0035612506326287985,0.00031754517112858593,0.0041548386216163635,0.010058628395199776
57,0.0020224866457283497,0.003542316844686866,0.0002921392733696848,0.004136379342526197,0.009993322193622589
58,0.0020192363299429417,0.0035235334653407335,0.000265923619735986,0.004135604947805405,0.00994429923593998
59,0.0020148870535194874,0.0035054415930062532,0.00024197368475142866,0.004142367746680975,0.009904670529067516
60,0.0020092492923140526,0.003488559741526842,0.0002224607451353222,0.0041473363526165485,0.009867606684565544
61,0.002002167282626033,0.0034733465872704983,0.00020832907466683537,0.004144398961216211,0.009828241541981697
62,0.0019934617448598146,0.0034601683728396893,0.00019935965246986598,0.004131291527301073,0.009784281253814697
63,0.0019829245284199715,0.0034492595586925745,0.0001945805997820571,0.004108872264623642,0.009735636413097382
64,0.0019703793805092573,0.0034406997729092836,0.00019284113659523427,0.004079720005393028,0.0096836406737566
65,0.0019557701889425516,0.0034343982115387917,0.00019330317445565015,0.0040466818027198315,0.009630152955651283
66,0.0019392550457268953,0.0034300934057682753,0.00019565237744245678,0.004011842422187328,0.009576843120157719
67,0.0019212531624361873,0.003427374642342329,0.00019998209609184414,0.003976150415837765,0.009524760767817497
68,0.0019024169305339456,0.003425709903240204,0.0002064583241008222,0.003939695656299591,0.009474281221628189
69,0.0018835181836038828,0.003424491733312607,0.00021496524277608842,0.0039023649878799915,0.009425340220332146
70,0.0018652873113751411,0.003423080313950777,0.0002249135432066396,0.0038644950836896896,0.009377775713801384
71,0.0018482535379007459,0.003420852590352297,0.0002352988230995834,0.003827155102044344,0.009331559762358665
72,0.001832645502872765,0.0034172411542385817,0.00024497389676980674,0.0037919257301837206,0.009286786429584026
73,0.0018183913780376315,0.003411775454878807,0.0002529988996684551,0.00376033503562212,0.009243501350283623
74,0.0018052096711471677,0.003404105780646205,0.000258907355600968,0.0037332777865231037,0.009201500564813614
75,0.0017927499720826745,0.003394023049622774,0.00026276474818587303,0.003710727905854583,0.009160265326499939
76,0.0017807383555918932,0.003381460439413786,0.0002649968955665827,0.0036918537225574255,0.009119049645960331
77,0.0017690638778731227,0.003366484073922038,0.0002660853788256645,0.0036754037719219923,0.009077036753296852
78,0.0017577849794179201,0.003349261824041605,0.0002662905608303845,0.003660129848867655,0.00903346762061119
79,0.0017470716265961528,0.003330028848722577,0.00026555746444500983,0.003645045682787895,0.00898770336061716
80,0.0017371108988299966,0.0033090400975197554,0.00026365017401985824,0.003629483748227358,0.008939284831285477
81,0.0017280217725783587,0.0032865337561815977,0.00026042619720101357,0.003613023553043604,0.008888005279004574
82,0.0017198077403008938,0.0032626986503601074,0.00025607499992474914,0.003595423884689808,0.00883400533348322
83,0.001712353085167706,0.0032376651652157307,0.0002511662314645946,0.00357661466114223,0.0087777990847826
84,0.001705453498288989,0.0032115092035382986,0.00024647521786391735,0.003556726733222604,0.008720164187252522
85,0.0016988536808639765,0.00318426382727921,0.00024268905690405518,0.003536082338541746,0.008661888539791107
86,0.0016922801733016968,0.0031559469643980265,0.0002401607926003635,0.0035151001065969467,0.00860348716378212
87,0.0016854642890393734,0.0031265863217413425,0.00023884198162704706,0.0034941500052809715,0.0085450429469347
88,0.0016781550366431475,0.003096235916018486,0.00023841208894737065,0.003473415272310376,0.008486217819154263
89,0.0016701339045539498,0.0030649916734546423,0.00023851325386203825,0.0034528342075645924,0.008426472544670105
90,0.0016612178878858685,0.0030329867731779814,0.0002389580913586542,0.003432130441069603,0.008365293964743614
91,0.0016512718284502625,0.0030003872234374285,0.00023980192781891674,0.0034108993131667376,0.008302360773086548
92,0.0016402018954977393,0.0029673692770302296,0.00024126519565470517,0.003388697747141123,0.008237534202635288
93,0.0016279526753351092,0.002934092888608575,0.00024356950598303229,0.0033651115372776985,0.008170726709067822
94,0.00161450554151088,0.0029006763361394405,0.000246794312261045,0.003339798655360937,0.008101774379611015
95,0.001599879004061222,0.0028671734035015106,0.000250837707426399,0.003312518121674657,0.008030408062040806
96,0.0015841276617720723,0.0028335577808320522,0.0002554898092057556,0.003283150726929307,0.007956326007843018
97,0.001567336032167077,0.002799717942252755,0.0002605603076517582,0.0032517153304070234,0.007879329845309258
98,0.001549599226564169,0.0027654662262648344,0.00026597408577799797,0.003218364669010043,0.007799403741955757
99,0.0015309948939830065,0.002730555133894086,0.00027178190066479146,0.0031833501998335123,0.007716681808233261
100,0.0015115643618628383,0.0026947008445858955,0.00027809521998278797,0.003146975301206112,0.007631335873156786
101,0.0014913068152964115,0.0026576081290841103,0.00028500214102678,0.003109540557488799,0.007543457671999931
102,0.0014702014159411192,0.0026189947966486216,0.0002925223670899868,0.003071298822760582,0.0074530174024403095
103,0.0014482447877526283,0.002578605664893985,0.0003006204788107425,0.0030324244871735573,0.00735989585518837
104,0.0014254897832870483,0.0025362244341522455,0.0003092569240834564,0.002992988796904683,0.007263959385454655
105,0.001402069116011262,0.0024916743859648705,0.0003184303641319275,0.00295295100659132,0.007165124639868736
106,0.001378192100673914,0.002444818615913391,0.00032818593899719417,0.0029121660627424717,0.007063362747430801
107,0.0013541189255192876,0.0023955570068210363,0.0003385895979590714,0.002870419295504689,0.0069586848840117455
108,0.0013301236322149634,0.0023438241332769394,0.0003496945137158036,0.0028274848591536283,0.0068511273711919785
109,0.0013064584927633405,0.002289591357111931,0.00036152629763819277,0.002783183241263032,0.006740759126842022
110,0.0012833302607759833,0.002232873812317848,0.0003740935353562236,0.002737418282777071,0.00662771612405777
111,0.0012608973775058985,0.0021737331990152597,0.00038741310709156096,0.002690163441002369,0.006512206979095936
112,0.0012392764911055565,0.002112286165356636,0.0004015303566120565,0.00264142663218081,0.006394519470632076
113,0.0012185637606307864,0.0020486984867602587,0.00041652063373476267,0.002591205993667245,0.006274988874793053
114,0.0011988605838268995,0.00198318506591022,0.0004324766050558537,0.0025394668336957693,0.006153989117592573
115,0.0011802971130236983,0.0019159929361194372,0.0004494888707995415,0.002486148849129677,0.006031927652657032
116,0.0011630463413894176,0.0018473914824426174,0.00046763199497945607,0.0024311889428645372,0.005909258499741554
117,0.001147325849160552,0.0017776541644707322,0.0004869572876486927,0.0023745419457554817,0.005786479450762272
118,0.0011333845322951674,0.0017070537433028221,0.000507487915456295,0.0023161987774074078,0.005664125084877014
119,0.001121483277529478,0.001635851222090423,0.0005292138084769249,0.0022561957594007254,0.00554274395108223
120,0.0011118740076199174,0.0015643045771867037,0.0005520862177945673,0.0021946346387267113,0.005422899499535561
121,0.001104786992073059,0.0014926702715456486,0.0005760123021900654,0.0021316991187632084,0.005305168684571981
122,0.0011004249099642038,0.0014212109381332994,0.0006008518394082785,0.0020676676649600267,0.00519015546888113
123,0.00109895842615515,0.001350198406726122,0.0006264174589887261,0.0020029055885970592,0.005078479647636414
124,0.0011005222331732512,0.0012799176620319486,0.0006524767959490418,0.0019378390861675143,0.004970755893737078
125,0.0011052039917558432,0.0012106627691537142,0.0006787561578676105,0.0018729267176240683,0.0048675499856472015
126,0.0011130337370559573,0.001142732915468514,0.0007049465202726424,0.001808645436540246,0.004769358783960342
127,0.0011239711893722415,0.0010764244943857193,0.0007307117339223623,0.0017454879125580192,0.004676595330238342
128,0.0011378945782780647,0.001012027496472001,0.0007556987693533301,0.0016839641612023115,0.004589584656059742
129,0.001154594006948173,0.0009498266153968871,0.0007795542478561401,0.0016245887381955981,0.004508563783019781
130,0.0011737706372514367,0.0008900976972654462,0.0008019479573704302,0.0015678490744903684,0.004433665424585342
131,0.0011950504267588258,0.000833110767416656,0.0008226035861298442,0.0015141608892008662,0.004364925902336836
132,0.0012180110206827521,0.0007791231037117541,0.0008413278264924884,0.0014638268621638417,0.004302288871258497
133,0.0012422105064615607,0.0007283681770786643,0.0008580310386605561,0.0014170106733217835,0.004245620220899582
134,0.0012672150041908026,0.0006810403428971767,0.0008727284148335457,0.001373730250634253,0.0041947141289711
135,0.0012926138006150723,0.0006372754578478634,0.000885522982571274,0.0013338752323761582,0.004149287473410368
136,0.001318028080277145,0.0005971365608274937,0.0008965781889855862,0.001297244569286704,0.004108987748622894
137,0.0013431081315502524,0.0005606089252978563,0.000906087108887732,0.001263601123355329,0.004073405172675848
138,0.0013675291556864977,0.0005276034935377538,0.0009142444469034672,0.0012327202130109072,0.004042097367346287
139,0.0013909785775467753,0.0004979695659130812,0.0009212251170538366,0.0012044233735650778,0.004014596343040466
140,0.0014131568605080247,0.0004715125833172351,0.0009271697490476072,0.0011785899987444282,0.003990428987890482
141,0.0014337822794914246,0.00044801272451877594,0.0009321811376139522,0.0011551473289728165,0.003969123587012291
142,0.0014526154845952988,0.0004272405640222132,0.0009363243007101119,0.0011340522905811667,0.003950232639908791
143,0.00146947440225631,0.0004089671128895134,0.0009396282839588821,0.0011152680963277817,0.0039333379827439785
144,0.0014842399396002293,0.0003929697268176824,0.0009420911665074527,0.0010987489949911833,0.003918049857020378
145,0.0014968432951718569,0.00037903408519923687,0.0009436906548216939,0.0010844338685274124,0.0039040017873048782
146,0.0015072469832375646,0.00036695695598609746,0.0009444047464057803,0.00107225077226758,0.003890859428793192
147,0.0015154231805354357,0.00035654930979944766,0.000944239494856447,0.0010621098335832357,0.0038783217314630747
148,0.001521357917226851,0.00034764150041155517,0.0009432511869817972,0.0010538821807131171,0.003866132814437151
149,0.0015250644646584988,0.0003400887071620673,0.000941558217164129,0.001047368161380291,0.0038540796376764774
150,0.0015266092959791422,0.00033377346699126065,0.0009393327636644244,0.0010422822088003159,0.003841997589915991
151,0.0015261262888088822,0.0003286037244834006,0.0009367786115035415,0.001038258196786046,0.0038297667633742094
152,0.0015238093910738826,0.0003245062252972275,0.0009341022232547402,0.0010348918149247766,0.0038173096254467964
153,0.0015198825858533382,0.0003214170574210584,0.00093148770974949,0.0010317955166101456,0.0038045828696340322
154,0.0015145642682909966,0.0003192699223291129,0.0009290805319324136,0.0010286548640578985,0.00379156949929893
155,0.001508043147623539,0.00031799034331925213,0.0009269809233956039,0.0010252674110233784,0.003778281854465604
156,0.0015004726592451334,0.00031749182380735874,0.0009252435411326587,0.0010215480579063296,0.0037647560238838196
157,0.001491984468884766,0.00031767814652994275,0.0009238786296918988,0.0010175060015171766,0.0037510471884161234
158,0.0014827122213318944,0.00031844829209148884,0.0009228551643900573,0.001013207365758717,0.003737222868949175
159,0.001472806092351675,0.0003197014157194644,0.0009221095824614167,0.0010087399277836084,0.003723357105627656
160,0.001462435000576079,0.0003213409218005836,0.0009215577156282961,0.001004189602099359,0.003709523007273674
161,0.001451767166145146,0.000323276239214465,0.0009211146389134228,0.000999630894511938,0.003695789026096463
162,0.001440947875380516,0.00032542383996769786,0.0009207113180309534,0.0009951292304322124,0.0036822124384343624
163,0.0014300813199952245,0.0003277066571172327,0.0009203109657391906,0.000990740372799337,0.0036688395775854588
164,0.0014192304806783795,0.00033005623845383525,0.0009199103224091232,0.0009865094907581806,0.0036557065322995186
165,0.0014084315625950694,0.0003324140561744571,0.0009195344755426049,0.0009824562584981322,0.0036428365856409073
166,0.0013977168127894402,0.0003347333113197237,0.0009192212601192296,0.0009785671718418598,0.0036302385851740837
167,0.001387132448144257,0.00033697858452796936,0.0009190042037516832,0.000974794733338058,0.0036179102025926113
168,0.0013767408672720194,0.0003391228092368692,0.0009189031552523375,0.0009710705489851534,0.003605837468057871
169,0.001366608776152134,0.00034114299342036247,0.0009189206175506115,0.0009673262247815728,0.003593998495489359
170,0.0013567896094173193,0.00034301416599191725,0.0009190459968522191,0.0009635160095058382,0.0035823658108711243
171,0.0013473087456077337,0.00034470640821382403,0.0009192624129354954,0.0009596301824785769,0.00357090774923563
172,0.0013381652534008026,0.000346184941008687,0.0009195493184961379,0.00095569301629439,0.0035595924127846956
173,0.001329342252574861,0.000347413239069283,0.0009198818006552756,0.00095175247406587,0.0035483897663652897
174,0.0013208239106461406,0.0003483581531327218,0.0009202308137901127,0.0009478566935285926,0.003537269774824381
175,0.0013126075500622392,0.000348994683008641,0.0009205625392496586,0.0009440412977710366,0.0035262061282992363
176,0.001304705161601305,0.00034930885885842144,0.0009208419360220432,0.0009403211297467351,0.0035151769407093525
177,0.0012971326941624284,0.0003492975956760347,0.0009210416465066373,0.0009366906015202403,0.0035041626542806625
178,0.0012898992281407118,0.0003489675873424858,0.0009211489232257009,0.0009331342298537493,0.003493149997666478
179,0.0012829949846491218,0.00034833233803510666,0.0009211706928908825,0.0009296318748965859,0.003482129890471697
180,0.0012763928389176726,0.00034741126000881195,0.0009211309952661395,0.0009261621162295341,0.0034710972104221582
181,0.0012700576335191727,0.00034622850944288075,0.0009210622520186007,0.000922702660318464,0.0034600510261952877
182,0.0012639567721635103,0.00034481208422221243,0.0009209958952851593,0.0009192274883389473,0.00344899226911366
183,0.0012580694165080786,0.0003431934746913612,0.0009209528798237443,0.0009157090680673718,0.003437924664467573
184,0.0012523827608674765,0.0003414040256757289,0.0009209414129145443,0.0009121255716308951,0.0034268535673618317
185,0.0012468865606933832,0.000339472753694281,0.0009209600393660367,0.0009084662306122482,0.0034157857298851013
186,0.0012415620731189847,0.00033742384403012693,0.0009210025309585035,0.0009047389612533152,0.0034047274384647608
187,0.0012363771675154567,0.00033527586492709816,0.0009210631833411753,0.0009009696659632027,0.0033936859108507633
188,0.0012312899343669415,0.00033304354292340577,0.0009211379801854491,0.0008971955976448953,0.0033826669678092003
189,0.0012262591626495123,0.00033074073144234717,0.0009212232544086874,0.0008934536017477512,0.0033716766629368067
190,0.0012212510919198394,0.0003283835540059954,0.0009213132434524596,0.0008897696970961988,0.0033607175573706627
191,0.0012162463972344995,0.0003259916265960783,0.0009214010206051171,0.0008861541282385588,0.003349793143570423
192,0.0012112329714000225,0.00032358805765397847,0.0009214812307618558,0.0008826021221466362,0.0033389043528586626
193,0.0012062005698680878,0.00032119665411300957,0.000921553757507354,0.0008790996507741511,0.00332805048674345
194,0.0012011319631710649,0.0003188409609720111,0.0009216272155754268,0.0008756315801292658,0.0033172317780554295
195,0.0011960029369220138,0.0003165415837429464,0.0009217162732966244,0.0008721838821657002,0.003306444501504302
196,0.0011907881125807762,0.00031431630486622453,0.0009218364721164107,0.0008687460795044899,0.0032956870272755623
197,0.0011854680487886071,0.00031218017102219164,0.0009219969506375492,0.0008653104305267334,0.0032849556300789118
198,0.001180034945718944,0.00031014494015835226,0.0009221967193298042,0.0008618696010671556,0.0032742463517934084
199,0.001174490200355649,0.00030821881955489516,0.0009224246023222804,0.0008584214956499636,0.0032635550014674664
200,0.0011688382364809513,0.0003064057673327625,0.0009226644178852439,0.000854970421642065,0.003252878785133362
201,0.0011630796361714602,0.00030470488127321005,0.0009229010320268571,0.0008515278459526598,0.0032422132790088654
202,0.0011572095099836588,0.0003031121741514653,0.0009231237345375121,0.0008481115219183266,0.0032315568532794714
203,0.0011512202909216285,0.00030162138864398,0.0009233262971974909,0.0008447376312687993,0.003220905549824238
204,0.0011451091850176454,0.0003002271696459502,0.0009235057514160872,0.0008414156618528068,0.0032102579716593027
205,0.0011388807324692607,0.00029892605380155146,0.0009236600599251688,0.0008381454390473664,0.003199612256139517
206,0.0011325471568852663,0.0002977163530886173,0.0009237878839485347,0.0008349163108505309,0.0031889677047729492
207,0.001126121380366385,0.0002965969033539295,0.0009238914353772998,0.0008317139581777155,0.003178323619067669
208,0.001119612017646432,0.00029556540539488196,0.0009239785722456872,0.0008285243529826403,0.0031676804646849632
209,0.0011130213970318437,0.00029461749363690615,0.0009240602375939488,0.0008253389387391508,0.003157038241624832
210,0.0011063507990911603,0.000293746474198997,0.0009241481311619282,0.0008221513708122075,0.003146396717056632
211,0.0010996039491146803,0.00029294428532011807,0.0009242483647540212,0.0008189615327864885,0.0031357582192867994
212,0.0010927908588200808,0.0002922012354247272,0.0009243602398782969,0.0008157696574926376,0.0031251220498234034
213,0.0010859259637072682,0.00029150702175684273,0.0009244775283150375,0.0008125793538056314,0.0031144898384809494
214,0.0010790227679535747,0.00029085055575706065,0.000924593536183238,0.0008093953947536647,0.0031038622837513685
215,0.0010720886057242751,0.00029021993395872414,0.0009247047128155828,0.0008062260458245873,0.0030932393856346607
216,0.0010651269694790244,0.00028960389317944646,0.0009248122223652899,0.0008030789322219789,0.0030826220754534006
217,0.0010581390233710408,0.00028899297467432916,0.0009249200811609626,0.0007999584195204079,0.003072010586038232
218,0.001051129656843841,0.00028838086291216314,0.0009250324801541865,0.0007968627032823861,0.0030614056158810854
219,0.0010441073682159185,0.00028776362887583673,0.0009251518058590591,0.0007937843329273164,0.0030508071649819613
220,0.0010370807722210884,0.0002871394681278616,0.000925280328374356,0.0007907149847596884,0.003040215466171503
221,0.0010300559224560857,0.0002865068963728845,0.0009254213073290884,0.0007876469171606004,0.003029630985110998
222,0.001023031654767692,0.00028586387634277344,0.0009255799814127386,0.000784577801823616,0.003019053256139159
223,0.001016005640849471,0.00028520822525024414,0.0009257600759156048,0.0007815096760168672,0.0030084834434092045
224,0.0010089748539030552,0.00028453755658119917,0.0009259622311219573,0.000778447138145566,0.0029979217797517776
225,0.001001939526759088,0.000283849862171337,0.0009261817904189229,0.0007753964164294302,0.0029873675666749477
226,0.0009949018713086843,0.0002831445017363876,0.0009264115360565484,0.000772364903241396,0.0029768228996545076
227,0.0009878610726445913,0.0002824213297571987,0.0009266454726457596,0.0007693591760471463,0.0029662870801985264
228,0.000980812357738614,0.00028168127755634487,0.0009268812136724591,0.0007663866272196174,0.0029557617381215096
229,0.0009737476357258856,0.0002809268480632454,0.0009271205635741353,0.0007634515059180558,0.00294524640776217
230,0.0009666583500802517,0.0002801620867103338,0.0009273660252802074,0.0007605570717714727,0.0029347436502575874
231,0.0009595397859811783,0.00027939261053688824,0.0009276189375668764,0.0007577017531730235,0.002924252999946475
232,0.0009523893240839243,0.0002786252007354051,0.0009278783691115677,0.0007548824069090188,0.0029137751553207636
233,0.0009452044032514095,0.00027786605642177165,0.0009281436796300113,0.0007520979852415621,0.0029033119790256023
234,0.0009379781549796462,0.00027711986331269145,0.00092841568402946,0.0007493494777008891,0.002892863005399704
235,0.0009307028376497328,0.0002763899974524975,0.0009286952554248273,0.0007466418901458383,0.002882429864257574
236,0.0009233714081346989,0.00027567861252464354,0.0009289821609854698,0.0007439805776812136,0.0028720125555992126
237,0.0009159822366200387,0.0002749878913164139,0.0009292722679674625,0.0007413699058815837,0.0028616124764084816
238,0.0009085351484827697,0.00027431928901933134,0.0009295606287196279,0.0007388137164525688,0.00285122892819345
239,0.0009010310750454664,0.0002736744936555624,0.0009298441582359374,0.0007363133481703699,0.002840863075107336
240,0.0008934670477174222,0.00027305432013235986,0.0009301246609538794,0.000733869441319257,0.002830515382811427
241,0.000885840505361557,0.0002724596706684679,0.0009304055129177868,0.0007314805989153683,0.0028201863169670105
242,0.0008781515061855316,0.00027189121465198696,0.0009306898573413491,0.0007291436777450144,0.00280987611040473
243,0.0008704049978405237,0.0002713492722250521,0.000930977810639888,0.0007268536719493568,0.0027995856944471598
244,0.0008626069757156074,0.00027083311579190195,0.0009312686743214726,0.0007246064487844706,0.0027893150690943003
245,0.0008547611068934202,0.0002703400678001344,0.0009315631468780339,0.0007224011933431029,0.0027790656313300133
246,0.0008468684973195195,0.0002698655880521983,0.0009318640222772956,0.000720238545909524,0.002768836682662368
247,0.0008389324648305774,0.00026940443785861135,0.0009321717079728842,0.0007181210094131529,0.002758629620075226
248,0.0008309592958539724,0.0002689514949452132,0.0009324848651885986,0.0007160496315918863,0.002748445374891162
249,0.0008229558588936925,0.00026850137510336936,0.000932802096940577,0.0007140239467844367,0.0027382834814488888
250,0.0008149286150000989,0.00026804947992786765,0.0009331237524747849,0.0007120433729141951,0.0027281453367322683
251,0.0008068797760643065,0.0002675910945981741,0.0009334540809504688,0.0007101056398823857,0.0027180304750800133
252,0.0007988118450157344,0.00026712246472015977,0.0009337980300188065,0.0007082090014591813,0.002707941457629204
253,0.0007907294202595949,0.00026664018514566123,0.0009341569384559989,0.000706350663676858,0.0026978773530572653
254,0.0007826383225619793,0.00026614140369929373,0.0009345309808850288,0.0007045284146443009,0.0026878388598561287
255,0.0007745426264591515,0.0002656227443367243,0.0009349202737212181,0.0007027424871921539,0.002677828073501587
256,0.0007664422155357897,0.000265080772805959,0.000935325981117785,0.0007009956752881408,0.0026678447611629963
257,0.0007583371479995549,0.00026451240410096943,0.0009357485687360168,0.0006992912385612726,0.002657889388501644
258,0.0007502305088564754,0.0002639162412378937,0.0009361847769469023,0.000697632203809917,0.0026479638181626797
259,0.0007421253249049187,0.0002632916148286313,0.0009366321610286832,0.0006960192695260048,0.00263806851580739
260,0.0007340209558606148,0.00026263913605362177,0.0009370900806970894,0.0006944535998627543,0.002628203947097063
261,0.0007259173435159028,0.0002619605220388621,0.0009375592926517129,0.0006929349037818611,0.0026183719746768475
262,0.0007178130908869207,0.0002612579264678061,0.0009380393894389272,0.0006914628902450204,0.0026085732970386744
263,0.000709711923263967,0.0002605341433081776,0.0009385269950143993,0.0006900365115143359,0.0025988095439970493
264,0.0007016140734776855,0.00025979167548939586,0.0009390192572027445,0.0006886562914587557,0.0025890811812132597
265,0.0006935195415280759,0.00025903238565661013,0.000939513964112848,0.0006873243255540729,0.0025793900713324547
266,0.0006854282109998167,0.0002582580491434783,0.000940009078476578,0.0006860413122922182,0.0025697366800159216
267,0.0006773429922759533,0.00025747070321813226,0.0009405009914189577,0.0006848078337498009,0.0025601224042475224
268,0.0006692663300782442,0.0002566726179793477,0.0009409866179339588,0.0006836227839812636,0.0025505484081804752
269,0.0006612020661123097,0.0002558661508373916,0.0009414645028300583,0.0006824829033575952,0.002541015623137355
270,0.0006531514809466898,0.00025505281519144773,0.0009419358102604747,0.000681383884511888,0.0025315238162875175
271,0.0006451182998716831,0.00025423435727134347,0.0009424001327715814,0.000680322467815131,0.0025220753159374
272,0.0006371097406372428,0.00025341156288050115,0.0009428552584722638,0.0006792922504246235,0.00251266872510314
273,0.0006291308091022074,0.0002525845484342426,0.0009432999650016427,0.0006782900309190154,0.002503305207937956
274,0.0006211854051798582,0.0002517524117138237,0.0009437348344363272,0.0006773125496692955,0.002493985230103135
275,0.0006132771959528327,0.000250914046773687,0.0009441600413993001,0.0006763558485545218,0.002484707161784172
276,0.0006054164841771126,0.00025006927899084985,0.0009445721516385674,0.0006754132336936891,0.0024754712358117104
