epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2,total_loss
0,0.9934923648834229,3.8614944248507384e-19,0.9474730491638184,9.049888610839844,0.014544741250574589,11.005398750305176
1,0.9929542541503906,3.747002546809684e-19,0.9133425354957581,8.905587196350098,0.010203582234680653,10.822087287902832
2,0.9923837780952454,3.41740519390757e-19,0.8749521374702454,8.76276683807373,0.0071686916053295135,10.637271881103516
3,0.9917774200439453,3.4520997337374584e-19,0.8340469598770142,8.618086814880371,0.005014281254261732,10.448925971984863
4,0.9911311268806458,3.0054082442859866e-19,0.7900257706642151,8.470406532287598,0.003603826742619276,10.255167007446289
5,0.9904394149780273,2.7469344653905964e-19,0.7415035963058472,8.318991661071777,0.0028576909098774195,10.053792953491211
6,0.9896963834762573,3.066991065408735e-19,0.6873694062232971,8.162842750549316,0.0027237520553171635,9.842632293701172
7,0.9888954758644104,3.08867508817893e-19,0.6276988983154297,8.000983238220215,0.0032191940117627382,9.620797157287598
8,0.988030731678009,3.4824572622181545e-19,0.5636639595031738,7.833890438079834,0.0045022545382380486,9.390087127685547
9,0.9870960712432861,3.7721560752616558e-19,0.4970210790634155,7.665904521942139,0.0069052488543093204,9.156927108764648
10,0.9860861301422119,4.179382519194281e-19,0.4297836720943451,7.508281707763672,0.010931232944130898,8.93508243560791
11,0.98499995470047,4.717797223338403e-19,0.36407652497291565,7.37968111038208,0.017229076474905014,8.745986938476562
12,0.983842670917511,5.033733688424203e-19,0.3019939064979553,7.291304588317871,0.026524746790528297,8.603665351867676
13,0.9826241731643677,5.87789373401353e-19,0.2454410046339035,7.20864725112915,0.03946826606988907,8.476180076599121
14,0.9813581705093384,7.22150439948661e-19,0.19602608680725098,7.070677280426025,0.056589726358652115,8.304651260375977
15,0.9800517559051514,8.23011725663337e-19,0.15512315928936005,6.876298904418945,0.07839031517505646,8.089863777160645
16,0.9787079691886902,8.910762823672629e-19,0.12390995770692825,6.670474052429199,0.10509135574102402,7.878183841705322
17,0.9773324131965637,1.0357525496470485e-18,0.10309340804815292,6.4858808517456055,0.13590548932552338,7.702211856842041
18,0.975935161113739,1.1147529510368083e-18,0.09219539910554886,6.320013046264648,0.16812272369861603,7.5562663078308105
19,0.974532961845398,1.327036344141778e-18,0.08894094079732895,6.149507999420166,0.19740590453147888,7.410387992858887
20,0.9731441140174866,1.577915260845436e-18,0.08989877998828888,5.956029415130615,0.219886913895607,7.238959312438965
21,0.9717841744422913,1.7502302173300324e-18,0.09198786318302155,5.742816925048828,0.233919158577919,7.040508270263672
22,0.9704634547233582,2.171086271312059e-18,0.09337450563907623,5.537371635437012,0.24009785056114197,6.841307640075684
