,q,psi,sig,deltae,deltah,rho,r,ae,ah,kappa,_sig_o,_mu_o,_sig_cross,e,o,boundtag,_dme,_dpe,_dmo,_dpo,_qme,_qmo,_qpe,_qpo,_qe,_qo,_qee,_qeoa,_qeob,_qoo,_qeo,_qeome,_qeomo,_qeope,_qeopo,_qeme,_qome,_qepe,_qope,_qomo,_qemo,_qopo,_qepo,iota,phi,sigq,sige,mue,er,sigee,muee,_mu_e,_sig_e,_sidx
10,1.0494944103659998,0.20844740863009162,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.047979797979797977,0.01,b0_b1min,0.009595959595959595,0.009595959595959595,0.98,0.98,1.0469882159181578,,1.0519099555189224,1.0494944103659998,0.26117184245931874,0.0,-1.10155342981913,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2717423046646538,0.0,0.2517252317256223,0.0,,,0.0,0.26117184245931874,0.025359629347369406,0.024747205182999887,0.004159413872117976,0.34835937153865015,0.14200296202884977,0.04713409145450836,0.01671421227079382,0.0068132734306771345,0.14200296202884977,0.34835937153865015,
11,1.0494944103659998,0.20844740863009162,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.047979797979797977,0.99,b0_b1max,0.009595959595959595,0.009595959595959595,0.98,0.98,1.0469882159181578,1.0494944103659998,1.0519099555189224,,0.26117184245931874,0.0,-1.10155342981913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2717423046646538,0.0,0.2517252317256223,0.0,0.0,0.26117184245931874,,,0.025359629347369406,0.024747205182999887,0.004159413872117976,0.34835937153865015,0.14200296202884977,0.04713409145450836,0.01671421227079382,0.0068132734306771345,0.14200296202884977,0.34835937153865015,
12,1.0519099555189224,0.2457445408824472,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.05757575757575757,0.01,b0_b1min,0.009595959595959595,0.009595959595959588,0.98,0.98,1.0494944103659998,,1.0542435169594788,1.0519099555189224,0.2517252317256223,0.0,-0.9844362764588942,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.26117184245931874,0.0,0.2431816659106154,0.0,,,0.0,0.2517252317256223,0.026628638629955348,0.025954977759461206,0.004715261037716745,0.34222985667506084,0.13637840221138603,0.04680197467082655,0.019704143263109562,0.007852089824291923,0.13637840221138603,0.34222985667506084,
13,1.0519099555189224,0.2457445408824472,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.05757575757575757,0.99,b0_b1max,0.009595959595959595,0.009595959595959588,0.98,0.98,1.0494944103659998,1.0519099555189224,1.0542435169594788,,0.2517252317256223,0.0,-0.9844362764588942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.26117184245931874,0.0,0.2431816659106154,0.0,0.0,0.2517252317256223,,,0.026628638629955348,0.025954977759461206,0.004715261037716745,0.34222985667506084,0.13637840221138603,0.04680197467082655,0.019704143263109562,0.007852089824291923,0.13637840221138603,0.34222985667506084,
14,1.0542435169594788,0.2819419399243782,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.06717171717171716,0.01,b0_b1min,0.009595959595959588,0.009595959595959602,0.98,0.98,1.0519099555189224,,1.0565021641565684,1.0542435169594788,0.2431816659106154,0.0,-0.8903294901954535,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2517252317256223,0.0,0.23537481317038655,0.0,,,0.0,0.2431816659106154,0.027857348262772752,0.02712175847973941,0.005212313490528739,0.3363986057840125,0.13108022483909276,0.04646290647955361,0.022596472004683663,0.008804883789696634,0.13108022483909276,0.3363986057840125,
15,1.0542435169594788,0.2819419399243782,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.06717171717171716,0.99,b0_b1max,0.009595959595959588,0.009595959595959602,0.98,0.98,1.0519099555189224,1.0542435169594788,1.0565021641565684,,0.2431816659106154,0.0,-0.8903294901954535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2517252317256223,0.0,0.23537481317038655,0.0,0.0,0.2431816659106154,,,0.027857348262772752,0.02712175847973941,0.005212313490528739,0.3363986057840125,0.13108022483909276,0.04646290647955361,0.022596472004683663,0.008804883789696634,0.13108022483909276,0.3363986057840125,
16,1.0565021641565684,0.3171341523688869,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.07676767676767676,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0542435169594788,,1.0586917695156386,1.0565021641565684,0.23537481317038655,0.0,-0.8135562329291116,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2431816659106154,0.0,0.22817992689257874,0.0,,,0.0,0.23537481317038655,0.029049205716878135,0.028251082078284195,0.005658040407331991,0.3308247932068979,0.1260665567792521,0.04611792087111907,0.025396650791640645,0.009677836682043596,0.1260665567792521,0.3308247932068979,
17,1.0565021641565684,0.3171341523688869,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.07676767676767676,0.99,b0_b1max,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0542435169594788,1.0565021641565684,1.0586917695156386,,0.23537481317038655,0.0,-0.8135562329291116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2431816659106154,0.0,0.22817992689257874,0.0,0.0,0.23537481317038655,,,0.029049205716878135,0.028251082078284195,0.005658040407331991,0.3308247932068979,0.1260665567792521,0.04611792087111907,0.025396650791640645,0.009677836682043596,0.1260665567792521,0.3308247932068979,
18,1.0586917695156386,0.3513995021023337,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.08636363636363636,0.01,b0_b1min,0.009595959595959602,0.009595959595959588,0.98,0.98,1.0565021641565684,,1.060817287367789,1.0586917695156386,0.22817992689257874,0.0,-0.7497828857926034,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.23537481317038655,0.0,0.22150133406620257,0.0,,,0.0,0.22817992689257874,0.030207065710038505,0.029345884757819296,0.006058395204908501,0.32547585738093493,0.12130390619124358,0.0457678303052042,0.028109278591989834,0.010476246443789219,0.12130390619124358,0.32547585738093493,
19,1.0586917695156386,0.3513995021023337,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.08636363636363636,0.99,b0_b1max,0.009595959595959602,0.009595959595959588,0.98,0.98,1.0565021641565684,1.0586917695156386,1.060817287367789,,0.22817992689257874,0.0,-0.7497828857926034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23537481317038655,0.0,0.22150133406620257,0.0,0.0,0.22817992689257874,,,0.030207065710038505,0.029345884757819296,0.006058395204908501,0.32547585738093493,0.12130390619124358,0.0457678303052042,0.028109278591989834,0.010476246443789219,0.12130390619124358,0.32547585738093493,
20,1.060817287367789,0.3848037484258945,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.09595959595959595,0.01,b0_b1min,0.009595959595959588,0.009595959595959588,0.98,0.98,1.0586917695156386,,1.0628829419245074,1.060817287367789,0.22150133406620257,0.0,-0.6959796734855175,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.22817992689257874,0.0,0.21526294854222988,0.0,,,0.0,0.22150133406620257,0.03133332929458854,0.03040864368389451,0.006418231456397333,0.320325274034375,0.11676494477107041,0.04541328913983138,0.03073828387198548,0.011204716922476453,0.11676494477107041,0.320325274034375,
21,1.060817287367789,0.3848037484258945,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.09595959595959595,0.99,b0_b1max,0.009595959595959588,0.009595959595959588,0.98,0.98,1.0586917695156386,1.060817287367789,1.0628829419245074,,0.22150133406620257,0.0,-0.6959796734855175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.22817992689257874,0.0,0.21526294854222988,0.0,0.0,0.22150133406620257,,,0.03133332929458854,0.03040864368389451,0.006418231456397333,0.320325274034375,0.11676494477107041,0.04541328913983138,0.03073828387198548,0.011204716922476453,0.11676494477107041,0.320325274034375,
22,1.0628829419245074,0.4174029057696994,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.10555555555555554,0.01,b0_b1min,0.009595959595959588,0.009595959595959602,0.98,0.98,1.060817287367789,,1.0648923753329496,1.0628829419245074,0.21526294854222988,0.0,-0.650105438813996,0.0,0.0,0.0,0.0,0.0,,1.0195365625863744e-06,0.0,0.22150133406620257,0.0,0.20940411309028956,0.0,,,0.0,0.21526294854222988,0.03243003705852393,0.03144147096225369,0.006741544212258865,0.31535116787708356,0.11242707961217381,0.045054827889156795,0.03328706772035882,0.011867302847951679,0.11242707961217381,0.31535116787708356,
23,1.0628829419245074,0.4174029057696994,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.10555555555555554,0.99,b0_b1max,0.009595959595959588,0.009595959595959602,0.98,0.98,1.060817287367789,1.0628829419245074,1.0648923753329496,,0.21526294854222988,0.0,-0.650105438813996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0195365625863744e-06,,0.22150133406620257,0.0,0.20940411309028956,0.0,0.0,0.21526294854222988,,,0.03243003705852393,0.03144147096225369,0.006741544212258865,0.31535116787708356,0.11242707961217381,0.045054827889156795,0.03328706772035882,0.011867302847951679,0.11242707961217381,0.31535116787708356,
24,1.0648923753329496,0.44924503160552415,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.11515151515151514,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0628829419245074,,1.0668487540526796,1.0648923753329496,0.20940411309028956,0.0,-0.6105523260443072,0.0,0.0,0.0,0.0,0.0,,1.0206000251158637e-05,-1.0195365625863744e-06,0.21526294854222988,0.0,0.20387633689255164,0.0,,,0.0,0.20940411309028956,0.033498942760562866,0.03244618766647478,0.007031693546922374,0.31053516596866637,0.10827132771966876,0.044692888143023295,0.035758594869119156,0.012467607434386099,0.10827132771966876,0.31053516596866637,
25,1.0648923753329496,0.44924503160552415,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.11515151515151514,0.99,b0_b1max,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0628829419245074,1.0648923753329496,1.0668487540526796,,0.20940411309028956,0.0,-0.6105523260443072,0.0,0.0,0.0,0.0,0.0,1.0195365625863744e-06,-1.0206000251158637e-05,,0.21526294854222988,0.0,0.20387633689255164,0.0,0.0,0.20940411309028956,,,0.033498942760562866,0.03244618766647478,0.007031693546922374,0.31053516596866637,0.10827132771966876,0.044692888143023295,0.035758594869119156,0.012467607434386099,0.10827132771966876,0.31053516596866637,
26,1.0668487540526796,0.4803717648990783,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.12474747474747475,0.01,b0_b1min,0.009595959595959602,0.009595959595959574,0.98,0.98,1.0648923753329496,,1.0687548570805483,1.0668487540526796,0.2038752560560829,0.0,-0.5761651014594309,0.0,0.0,0.0,5.514471779296016e-07,1.0195365625863744e-06,,4.0301287311655715e-05,-1.0206000251158637e-05,0.20940411309028956,0.0,0.19864892061024425,0.0,,,0.0,0.20387633689255164,0.03454156600593872,0.033424377026339824,0.007291527360963959,0.30586168845711675,0.1042815801990474,0.044327839559215855,0.03815547325702416,0.013008863792507428,0.1042815801990474,0.30586168845711675,
27,1.0668487540526796,0.4803717648990783,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.12474747474747475,0.99,b0_b1max,0.009595959595959602,0.009595959595959574,0.98,0.98,1.0648923753329496,1.0668487540526796,1.0687548570805483,,0.2038752560560829,0.0,-0.5761651014594309,0.0,0.0,0.0,-5.514471779296016e-07,-1.0195365625863744e-06,1.0206000251158637e-05,-4.0301287311655715e-05,,0.20940411309028956,0.0,0.19864892061024425,0.0,0.0,0.20387633689255164,,,0.03454156600593872,0.033424377026339824,0.007291527360963959,0.30586168845711675,0.1042815801990474,0.044327839559215855,0.03815547325702416,0.013008863792507428,0.1042815801990474,0.30586168845711675,
28,1.0687548570805483,0.5108195433842999,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.13434343434343432,0.01,b0_b1min,0.009595959595959574,0.009595959595959602,0.98,0.98,1.0668487540526796,,1.070613201810022,1.0687548570805483,0.19863599974631177,0.0,-0.5460982920818398,0.0,0.0,0.0,6.59227751657179e-06,1.0206000251158637e-05,,0.000105105403376407,-4.0301287311655715e-05,0.20387633689255164,0.0,0.1937114056058181,0.0,,,0.0,0.19864892061024425,0.0355592361333158,0.034377428540274146,0.007523469907651931,0.30131742410219065,0.10044405024253987,0.043959991564084824,0.0404800175814054,0.013493998668947273,0.10044405024253987,0.30131742410219065,
29,1.0687548570805483,0.5108195433842999,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.13434343434343432,0.99,b0_b1max,0.009595959595959574,0.009595959595959602,0.98,0.98,1.0668487540526796,1.0687548570805483,1.070613201810022,,0.19863599974631177,0.0,-0.5460982920818398,0.0,0.0,0.0,-6.59227751657179e-06,-1.0206000251158637e-05,4.0301287311655715e-05,-0.000105105403376407,,0.20387633689255164,0.0,0.1937114056058181,0.0,0.0,0.19864892061024425,,,0.0355592361333158,0.034377428540274146,0.007523469907651931,0.30131742410219065,0.10044405024253987,0.043959991564084824,0.0404800175814054,0.013493998668947273,0.10044405024253987,0.30131742410219065,
30,1.070613201810022,0.5406212804278232,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.14393939393939392,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0687548570805483,,1.072426187839162,1.070613201810022,0.19365908233463494,0.0,-0.5199936729319172,0.0,0.0,0.0,2.669554652201647e-05,4.0301287311655715e-05,,0.00020131846809579986,-0.000105105403376407,0.19864892061024425,0.0,0.18907372096449623,0.0,,,0.0,0.1937114056058181,0.03655315697247674,0.03530660090501103,0.007729490160658561,0.2968911860596004,0.09674697055855702,0.0435895791576694,0.04273433738736672,0.013925700307671084,0.09674697055855702,0.2968911860596004,
31,1.070613201810022,0.5406212804278232,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.14393939393939392,0.99,b0_b1max,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0687548570805483,1.070613201810022,1.072426187839162,,0.19365908233463494,0.0,-0.5199936729319172,0.0,0.0,0.0,-2.669554652201647e-05,-4.0301287311655715e-05,0.000105105403376407,-0.00020131846809579986,,0.19864892061024425,0.0,0.18907372096449623,0.0,0.0,0.1937114056058181,,,0.03655315697247674,0.03530660090501103,0.007729490160658561,0.2968911860596004,0.09674697055855702,0.0435895791576694,0.04273433738736672,0.013925700307671084,0.09674697055855702,0.2968911860596004,
32,1.072426187839162,0.569808620570481,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.15353535353535352,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.070613201810022,,1.0741962615192264,1.072426187839162,0.1889322282998567,0.0,-0.49804058241071303,0.0,0.0,0.0,7.219013502016883e-05,0.000105105403376407,,0.0003143611744138716,-0.00020131846809579986,0.1937114056058181,0.0,0.18474013332839564,0.0,,,0.0,0.18907372096449623,0.03752448209080944,0.03621309391958105,0.007910980418620636,0.2925740250272675,0.09318045168319986,0.043216729580622414,0.04492045636782288,0.014306493591764018,0.09318045168319986,0.2925740250272675,
33,1.072426187839162,0.569808620570481,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.15353535353535352,0.99,b0_b1max,0.009595959595959602,0.009595959595959602,0.98,0.98,1.070613201810022,1.072426187839162,1.0741962615192264,,0.1889322282998567,0.0,-0.49804058241071303,0.0,0.0,0.0,-7.219013502016883e-05,-0.000105105403376407,0.00020131846809579986,-0.0003143611744138716,,0.1937114056058181,0.0,0.18474013332839564,0.0,0.0,0.18907372096449623,,,0.03752448209080944,0.03621309391958105,0.007910980418620636,0.2925740250272675,0.09318045168319986,0.043216729580622414,0.04492045636782288,0.014306493591764018,0.09318045168319986,0.2925740250272675,
34,1.0741962615192264,0.5984141402113934,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.16313131313131313,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.072426187839162,,1.0759259036056836,1.0741962615192264,0.18446030981722916,0.0,-0.48076600376783135,0.0,0.0,0.0,0.0001427670975339197,0.00020131846809579986,,0.00042736965141868205,-0.0003143611744138716,0.18907372096449623,0.0,0.18069669277570075,0.0,,,0.0,0.18474013332839564,0.03847440206547059,0.03709813075961321,0.008068652347014899,0.28835928314067844,0.08973629946711897,0.04284143274086439,0.047040428512343,0.014638800367615872,0.08973629946711897,0.28835928314067844,
35,1.0741962615192264,0.5984141402113934,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.16313131313131313,0.99,b0_b1max,0.009595959595959602,0.009595959595959602,0.98,0.98,1.072426187839162,1.0741962615192264,1.0759259036056836,,0.18446030981722916,0.0,-0.48076600376783135,0.0,0.0,0.0,-0.0001427670975339197,-0.00020131846809579986,0.0003143611744138716,-0.00042736965141868205,,0.18907372096449623,0.0,0.18069669277570075,0.0,0.0,0.18474013332839564,,,0.03847440206547059,0.03709813075961321,0.008068652347014899,0.28835928314067844,0.08973629946711897,0.04284143274086439,0.047040428512343,0.014638800367615872,0.08973629946711897,0.28835928314067844,
36,1.0759259036056836,0.6264712540644068,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.17272727272727273,0.01,b0_b1min,0.009595959595959602,0.009595959595959574,0.98,0.98,1.0741962615192264,,1.0776175161693313,1.0759259036056836,0.18024691216764555,0.0,-0.46824094201501004,0.0,0.0,0.0,0.00022947990206897972,0.0003143611744138716,,0.0005288133310706413,-0.00042736965141868205,0.18474013332839564,0.0,0.17691157151170486,0.0,,,0.0,0.18069669277570075,0.03940413751242672,0.037962951802841816,0.008202722107289492,0.28424193322381464,0.08640753259959505,0.042463579983282464,0.049096333920477075,0.014924937449020964,0.08640753259959505,0.28424193322381464,
37,1.0759259036056836,0.6264712540644068,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.17272727272727273,0.99,b0_b1max,0.009595959595959602,0.009595959595959574,0.98,0.98,1.0741962615192264,1.0759259036056836,1.0776175161693313,,0.18024691216764555,0.0,-0.46824094201501004,0.0,0.0,0.0,-0.00022947990206897972,-0.0003143611744138716,0.00042736965141868205,-0.0005288133310706413,,0.18474013332839564,0.0,0.17691157151170486,0.0,0.0,0.18069669277570075,,,0.03940413751242672,0.037962951802841816,0.008202722107289492,0.28424193322381464,0.08640753259959505,0.042463579983282464,0.049096333920477075,0.014924937449020964,0.08640753259959505,0.28424193322381464,
38,1.0776175161693313,0.654012517119926,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.1823232323232323,0.01,b0_b1min,0.009595959595959574,0.009595959595959602,0.98,0.98,1.0759259036056836,,1.0792732913554108,1.0776175161693313,0.17628383558012842,0.0,-0.4598661709070121,0.0,0.0,0.0,0.0003202734344777782,0.00042736965141868205,,0.0006146968717751523,-0.0005288133310706413,0.18069669277570075,0.0,0.17334466764590553,0.0,,,0.0,0.17691157151170486,0.04031487778873977,0.03880875808466566,0.008313229329487165,0.28021766082926103,0.08318785198419286,0.04208303540735429,0.051090189676446074,0.015167078063784657,0.08318785198419286,0.28021766082926103,
39,1.0776175161693313,0.654012517119926,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.1823232323232323,0.99,b0_b1max,0.009595959595959574,0.009595959595959602,0.98,0.98,1.0759259036056836,1.0776175161693313,1.0792732913554108,,0.17628383558012842,0.0,-0.4598661709070121,0.0,0.0,0.0,-0.0003202734344777782,-0.00042736965141868205,0.0005288133310706413,-0.0006146968717751523,,0.18069669277570075,0.0,0.17334466764590553,0.0,0.0,0.17691157151170486,,,0.04031487778873977,0.03880875808466566,0.008313229329487165,0.28021766082926103,0.08318785198419286,0.04208303540735429,0.051090189676446074,0.015167078063784657,0.08318785198419286,0.28021766082926103,
40,1.0792732913554108,0.6810676626448396,0.1,0.05,0.05,0.06,0.05,0.11,0.07,2.0,0.0001,0.0,0.0,0.1919191919191919,0.01,b0_b1min,0.009595959595959602,0.009595959595959602,0.98,0.98,1.0776175161693313,,1.0808951363209869,1.0792732913554108,0.17254920360196999,0.0,-0.4546046558565816,0.0,0.0,0.0,0.0004058490020079313,0.0005288133310706413,,0.0006861076273707459,-0.0006146968717751523,0.17691157151170486,0.0,0.16995808970959425,0.0,,,0.0,0.17334466764590553,0.04120770935828538,0.03963664567770542,0.008400311479926509,0.2762821480038107,0.08007127961500943,0.041699698428901324,0.05302384658658993,0.015367215279648273,0.08007127961500943,0.2762821480038107,
