epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2,total_loss
0,0.9934936165809631,3.9898638086310185e-19,0.965895414352417,16.700822830200195,0.014518764801323414,18.693408966064453
100,0.8846299648284912,1.7443999009569014e-16,0.15347498655319214,0.6265122890472412,0.1985987275838852,2.027614116668701
200,0.6789137721061707,2.4784996328022355e-17,0.033453796058893204,0.23466575145721436,0.10927166044712067,1.2420992851257324
300,0.0032974795904010534,7.901665135289336e-18,0.010908267460763454,0.04813507944345474,0.007877751253545284,0.07856232672929764
400,0.0026758527383208275,6.4401606564097126e-18,0.007359120529145002,0.039216481149196625,0.00750737776979804,0.06477582454681396
500,0.003149372758343816,1.0228362898181555e-17,0.0036522920709103346,0.03531564772129059,0.006167571526020765,0.05583947151899338
600,0.0035330154933035374,8.972856583919994e-18,0.002065209671854973,0.03097066655755043,0.004978252574801445,0.04871166869997978
700,0.0035126283764839172,1.1551090044922238e-17,0.0016649485332891345,0.02615428902208805,0.004320785868912935,0.042415373027324677
800,0.003343971911817789,1.1544584269404508e-17,0.001544321421533823,0.020972318947315216,0.003633578307926655,0.0355793759226799
900,0.0031724083237349987,1.3765030682614291e-17,0.0015762504190206528,0.01563495211303234,0.002958178985863924,0.028532536700367928
1000,0.002999934135004878,1.2604933861746434e-17,0.0015476047992706299,0.010894153267145157,0.0023620391730219126,0.022038664668798447
1100,0.002788395155221224,1.162915190650948e-17,0.0015167823294177651,0.007394546177238226,0.0018099184380844235,0.01687358133494854
1200,0.002608625218272209,1.3524337667973611e-17,0.001480829669162631,0.00505079748108983,0.0012753845658153296,0.013062986545264721
1300,0.0024252012372016907,1.1095724636169958e-17,0.0013936067698523402,0.00389242940582335,0.0009312140173278749,0.010790995322167873
1400,0.0022612884640693665,1.087237925333574e-17,0.0012981246691197157,0.011146733537316322,0.0008263981435447931,0.017735179513692856
1500,0.0020861406810581684,1.1800456048285536e-17,0.0011992455692961812,0.010400471277534962,0.000660628720652312,0.016536690294742584
1600,0.001970631768926978,1.3424591266628291e-17,0.0011358587071299553,0.0033680303022265434,0.00058882957091555,0.008647549897432327
1700,0.0018639551708474755,1.1837319352283962e-17,0.001096277148462832,0.006316969636827707,0.0004858652828261256,0.011393344961106777
1800,0.0016780911246314645,1.2661312837936823e-17,0.001099639106541872,0.006643887609243393,0.000451552274171263,0.011448719538748264
1900,0.0015755532076582313,8.452440037435319e-18,0.001032171188853681,0.0022916272282600403,0.00042459042742848396,0.006661753635853529
2000,0.0014962778659537435,1.328147661294743e-17,0.000989296822808683,0.0021662169601768255,0.00038912080344744027,0.006324186455458403
2100,0.0013816101709380746,1.2381588478912216e-17,0.0009057028219103813,0.006889997515827417,0.000435452297097072,0.01117996871471405
2200,0.001331470557488501,1.156193190121097e-17,0.0008846583659760654,0.005066801328212023,0.00034997056354768574,0.008962294086813927
2300,0.0012713564792647958,9.681924903987187e-18,0.0008060033433139324,0.0019185326527804136,0.0003730451571755111,0.005543482955545187
2400,0.0012281907256692648,9.075856286614484e-18,0.0007749645737931132,0.0031041044276207685,0.00033536963746882975,0.006620176136493683
2500,0.0011814124882221222,1.0978630603018177e-17,0.0007340815500356257,0.0015546147478744388,0.000318982289172709,0.0048848302103579044
2600,0.0011450661113485694,9.341756803242105e-18,0.0006919351289980114,0.0017428251449018717,0.0003148945397697389,0.004975076764822006
2700,0.0011249545495957136,9.960158683547974e-18,0.0006624789675697684,0.002244461327791214,0.0002844665141310543,0.005402686074376106
2800,0.0010949342977255583,1.1728086016493272e-17,0.0006203957600519061,0.0014172776136547327,0.000285940506728366,0.004463544115424156
2900,0.001066845841705799,1.2028273996691828e-17,0.0005935179069638252,0.0014479354722425342,0.0002725163649301976,0.004401042591780424
3000,0.0010382652981206775,8.728504949429992e-18,0.0005593457608483732,0.0014241343596950173,0.00027175756986252964,0.004310973454266787
3100,0.0010082211811095476,8.121622386334536e-18,0.0005283508216962218,0.001684387680143118,0.0002699456817936152,0.004512311890721321
3200,0.0009762010304257274,1.1442262854812311e-17,0.0005028935265727341,0.0012168239336460829,0.0002576311817392707,0.003916755318641663
3300,0.0009422870352864265,1.1956581425821245e-17,0.0004709057102445513,0.0011807879200205207,0.00025491882115602493,0.00379149685613811
3400,0.0009022001759149134,8.578478374550636e-18,0.00044083993998356164,0.0012007285840809345,0.00025447801453992724,0.003717634128406644
3500,0.0008645588532090187,8.544190910979701e-18,0.0004049792478326708,0.0013248217292129993,0.00025611178716644645,0.0037672400940209627
3600,0.000819456938188523,9.309095576755449e-18,0.00036442663986235857,0.001195596414618194,0.00026371420244686306,0.0035252864472568035
3700,0.0007794492994435132,1.0089179006771545e-17,0.00033934280509129167,0.0011783833615481853,0.0002531367354094982,0.0034063649363815784
3800,0.0007388071389868855,9.612671688743022e-18,0.0003124463255517185,0.0016072472790256143,0.00023909585434012115,0.0037343327421694994
3900,0.0006891429075039923,1.2141166779512453e-17,0.00029211275978013873,0.011323543265461922,0.00031948063406161964,0.014126576483249664
4000,0.0006505838828161359,9.7378969073162e-18,0.0002505829033907503,0.0009166007512249053,0.00024083390599116683,0.002804841147735715
4100,0.0006129531539045274,8.284252712207362e-18,0.0002280207263538614,0.0029866730328649282,0.00025620858650654554,0.004970153793692589
4200,0.0005673476844094694,8.727420515646935e-18,0.00019895134028047323,0.000810955767519772,0.00022922948119230568,0.002491909312084317
4300,0.0005278579192236066,7.96942777106968e-18,0.00017791967547964305,0.0008263225900009274,0.00022090635320637375,0.0024124328047037125
4400,0.00047720843576826155,6.641280109774937e-18,0.00017603594460524619,0.00860392116010189,0.0002166012563975528,0.010614714585244656
4500,0.0004465818637982011,1.0263057334613866e-17,0.00015269317373167723,0.0020111752673983574,0.0001943749957717955,0.0034736294765025377
4600,0.0004107264394406229,9.551820974161172e-18,0.00013621695688925683,0.0021751143503934145,0.00019617698853835464,0.0036135243717581034
