epoch,endogeq_1,total_loss
0,0.012905843555927277,0.012905843555927277
1,0.005923665128648281,0.005923665128648281
2,0.005633622407913208,0.005633622407913208
3,0.0009662730153650045,0.0009662730153650045
4,0.0003080925380345434,0.0003080925380345434
5,0.00015457614790648222,0.00015457614790648222
6,1.1844384971482214e-05,1.1844384971482214e-05
7,7.062947133817943e-06,7.062947133817943e-06
8,6.816958830313524e-06,6.816958830313524e-06
9,6.816958830313524e-06,6.816958830313524e-06
10,6.816958830313524e-06,6.816958830313524e-06
11,6.816958830313524e-06,6.816958830313524e-06
12,6.816958830313524e-06,6.816958830313524e-06
13,6.816958830313524e-06,6.816958830313524e-06
14,6.816958830313524e-06,6.816958830313524e-06
15,6.816958830313524e-06,6.816958830313524e-06
16,6.816958830313524e-06,6.816958830313524e-06
17,6.816958830313524e-06,6.816958830313524e-06
18,6.816958830313524e-06,6.816958830313524e-06
19,6.816958830313524e-06,6.816958830313524e-06
20,6.816958830313524e-06,6.816958830313524e-06
21,6.816958830313524e-06,6.816958830313524e-06
22,6.816958830313524e-06,6.816958830313524e-06
23,6.816958830313524e-06,6.816958830313524e-06
24,6.816958830313524e-06,6.816958830313524e-06
25,6.816958830313524e-06,6.816958830313524e-06
26,6.816958830313524e-06,6.816958830313524e-06
27,6.816958830313524e-06,6.816958830313524e-06
28,6.816958830313524e-06,6.816958830313524e-06
29,6.816958830313524e-06,6.816958830313524e-06
30,6.816958830313524e-06,6.816958830313524e-06
31,6.816958830313524e-06,6.816958830313524e-06
32,6.816958830313524e-06,6.816958830313524e-06
33,6.816958830313524e-06,6.816958830313524e-06
34,6.816958830313524e-06,6.816958830313524e-06
35,6.816958830313524e-06,6.816958830313524e-06
36,6.816958830313524e-06,6.816958830313524e-06
37,6.816958830313524e-06,6.816958830313524e-06
38,6.816958830313524e-06,6.816958830313524e-06
39,6.816958830313524e-06,6.816958830313524e-06
40,6.816958830313524e-06,6.816958830313524e-06
41,6.816958830313524e-06,6.816958830313524e-06
42,6.816958830313524e-06,6.816958830313524e-06
43,6.816958830313524e-06,6.816958830313524e-06
44,6.816958830313524e-06,6.816958830313524e-06
45,6.816958830313524e-06,6.816958830313524e-06
46,6.816958830313524e-06,6.816958830313524e-06
47,6.816958830313524e-06,6.816958830313524e-06
48,6.816958830313524e-06,6.816958830313524e-06
49,6.816958830313524e-06,6.816958830313524e-06
50,6.816958830313524e-06,6.816958830313524e-06
51,6.816958830313524e-06,6.816958830313524e-06
52,6.816958830313524e-06,6.816958830313524e-06
53,6.816958830313524e-06,6.816958830313524e-06
54,6.816958830313524e-06,6.816958830313524e-06
55,6.816958830313524e-06,6.816958830313524e-06
56,6.816958830313524e-06,6.816958830313524e-06
57,6.816958830313524e-06,6.816958830313524e-06
58,6.816958830313524e-06,6.816958830313524e-06
59,6.816958830313524e-06,6.816958830313524e-06
60,6.816958830313524e-06,6.816958830313524e-06
61,6.816958830313524e-06,6.816958830313524e-06
62,6.816958830313524e-06,6.816958830313524e-06
63,6.816958830313524e-06,6.816958830313524e-06
64,6.816958830313524e-06,6.816958830313524e-06
65,6.816958830313524e-06,6.816958830313524e-06
66,6.816958830313524e-06,6.816958830313524e-06
67,6.816958830313524e-06,6.816958830313524e-06
68,6.816958830313524e-06,6.816958830313524e-06
69,6.816958830313524e-06,6.816958830313524e-06
70,6.816958830313524e-06,6.816958830313524e-06
71,6.816958830313524e-06,6.816958830313524e-06
72,6.816958830313524e-06,6.816958830313524e-06
73,6.816958830313524e-06,6.816958830313524e-06
74,6.816958830313524e-06,6.816958830313524e-06
75,6.816958830313524e-06,6.816958830313524e-06
76,6.816958830313524e-06,6.816958830313524e-06
77,6.816958830313524e-06,6.816958830313524e-06
78,6.816958830313524e-06,6.816958830313524e-06
79,6.816958830313524e-06,6.816958830313524e-06
80,6.816958830313524e-06,6.816958830313524e-06
81,6.816958830313524e-06,6.816958830313524e-06
82,6.816958830313524e-06,6.816958830313524e-06
83,6.816958830313524e-06,6.816958830313524e-06
84,6.816958830313524e-06,6.816958830313524e-06
85,6.816958830313524e-06,6.816958830313524e-06
86,6.816958830313524e-06,6.816958830313524e-06
87,6.816958830313524e-06,6.816958830313524e-06
88,6.816958830313524e-06,6.816958830313524e-06
89,6.816958830313524e-06,6.816958830313524e-06
90,6.816958830313524e-06,6.816958830313524e-06
91,6.816958830313524e-06,6.816958830313524e-06
92,6.816958830313524e-06,6.816958830313524e-06
93,6.816958830313524e-06,6.816958830313524e-06
94,6.816958830313524e-06,6.816958830313524e-06
95,6.816958830313524e-06,6.816958830313524e-06
96,6.816958830313524e-06,6.816958830313524e-06
97,6.816958830313524e-06,6.816958830313524e-06
98,6.816958830313524e-06,6.816958830313524e-06
99,6.816958830313524e-06,6.816958830313524e-06
100,6.816958830313524e-06,6.816958830313524e-06
101,6.816958830313524e-06,6.816958830313524e-06
102,6.816958830313524e-06,6.816958830313524e-06
103,6.816958830313524e-06,6.816958830313524e-06
104,6.816958830313524e-06,6.816958830313524e-06
105,6.816958830313524e-06,6.816958830313524e-06
106,6.816958830313524e-06,6.816958830313524e-06
107,6.816958830313524e-06,6.816958830313524e-06
108,6.816958830313524e-06,6.816958830313524e-06
109,6.816958830313524e-06,6.816958830313524e-06
110,6.816958830313524e-06,6.816958830313524e-06
111,6.816958830313524e-06,6.816958830313524e-06
112,6.816958830313524e-06,6.816958830313524e-06
113,6.816958830313524e-06,6.816958830313524e-06
114,6.816958830313524e-06,6.816958830313524e-06
115,6.816958830313524e-06,6.816958830313524e-06
116,6.816958830313524e-06,6.816958830313524e-06
117,6.816958830313524e-06,6.816958830313524e-06
118,6.816958830313524e-06,6.816958830313524e-06
119,6.816958830313524e-06,6.816958830313524e-06
120,6.816958830313524e-06,6.816958830313524e-06
121,6.816958830313524e-06,6.816958830313524e-06
122,6.816958830313524e-06,6.816958830313524e-06
123,6.816958830313524e-06,6.816958830313524e-06
124,6.816958830313524e-06,6.816958830313524e-06
125,6.816958830313524e-06,6.816958830313524e-06
126,6.816958830313524e-06,6.816958830313524e-06
127,6.816958830313524e-06,6.816958830313524e-06
128,6.816958830313524e-06,6.816958830313524e-06
129,6.816958830313524e-06,6.816958830313524e-06
130,6.816958830313524e-06,6.816958830313524e-06
131,6.816958830313524e-06,6.816958830313524e-06
132,6.816958830313524e-06,6.816958830313524e-06
133,6.816958830313524e-06,6.816958830313524e-06
134,6.816958830313524e-06,6.816958830313524e-06
135,6.816958830313524e-06,6.816958830313524e-06
136,6.816958830313524e-06,6.816958830313524e-06
137,6.816958830313524e-06,6.816958830313524e-06
138,6.816958830313524e-06,6.816958830313524e-06
139,6.816958830313524e-06,6.816958830313524e-06
140,6.816958830313524e-06,6.816958830313524e-06
141,6.816958830313524e-06,6.816958830313524e-06
142,6.816958830313524e-06,6.816958830313524e-06
143,6.816958830313524e-06,6.816958830313524e-06
144,6.816958830313524e-06,6.816958830313524e-06
145,6.816958830313524e-06,6.816958830313524e-06
146,6.816958830313524e-06,6.816958830313524e-06
147,6.816958830313524e-06,6.816958830313524e-06
148,6.816958830313524e-06,6.816958830313524e-06
149,6.816958830313524e-06,6.816958830313524e-06
150,6.816958830313524e-06,6.816958830313524e-06
151,6.816958830313524e-06,6.816958830313524e-06
152,6.816958830313524e-06,6.816958830313524e-06
153,6.816958830313524e-06,6.816958830313524e-06
154,6.816958830313524e-06,6.816958830313524e-06
155,6.816958830313524e-06,6.816958830313524e-06
156,6.816958830313524e-06,6.816958830313524e-06
157,6.816958830313524e-06,6.816958830313524e-06
158,6.816958830313524e-06,6.816958830313524e-06
159,6.816958830313524e-06,6.816958830313524e-06
160,6.816958830313524e-06,6.816958830313524e-06
161,6.816958830313524e-06,6.816958830313524e-06
162,6.816958830313524e-06,6.816958830313524e-06
163,6.816958830313524e-06,6.816958830313524e-06
164,6.816958830313524e-06,6.816958830313524e-06
165,6.816958830313524e-06,6.816958830313524e-06
166,6.816958830313524e-06,6.816958830313524e-06
167,6.816958830313524e-06,6.816958830313524e-06
168,6.816958830313524e-06,6.816958830313524e-06
169,6.816958830313524e-06,6.816958830313524e-06
170,6.816958830313524e-06,6.816958830313524e-06
171,6.816958830313524e-06,6.816958830313524e-06
172,6.816958830313524e-06,6.816958830313524e-06
173,6.816958830313524e-06,6.816958830313524e-06
174,6.816958830313524e-06,6.816958830313524e-06
175,6.816958830313524e-06,6.816958830313524e-06
176,6.816958830313524e-06,6.816958830313524e-06
177,6.816958830313524e-06,6.816958830313524e-06
178,6.816958830313524e-06,6.816958830313524e-06
179,6.816958830313524e-06,6.816958830313524e-06
180,6.816958830313524e-06,6.816958830313524e-06
181,6.816958830313524e-06,6.816958830313524e-06
182,6.816958830313524e-06,6.816958830313524e-06
183,6.816958830313524e-06,6.816958830313524e-06
184,6.816958830313524e-06,6.816958830313524e-06
185,6.816958830313524e-06,6.816958830313524e-06
186,6.816958830313524e-06,6.816958830313524e-06
187,6.816958830313524e-06,6.816958830313524e-06
188,6.816958830313524e-06,6.816958830313524e-06
189,6.816958830313524e-06,6.816958830313524e-06
190,6.816958830313524e-06,6.816958830313524e-06
191,6.816958830313524e-06,6.816958830313524e-06
192,6.816958830313524e-06,6.816958830313524e-06
193,6.816958830313524e-06,6.816958830313524e-06
194,6.816958830313524e-06,6.816958830313524e-06
