epoch,endogvar_q_cond_q_min,endogvar_q_cond_q_max,endogvar_psi_cond_psi_min,endogvar_psi_cond_psi_max,endogeq_1,endogeq_2,total_loss
167,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
168,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
169,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
170,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
171,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
172,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
173,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
174,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
175,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
176,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
177,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
178,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
179,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
180,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
181,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
182,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
183,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
184,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
185,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
186,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
187,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
188,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
189,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
190,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
191,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
192,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
193,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
194,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
195,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
196,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
197,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
198,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
199,2.0520474208751693e-09,1.2535252835732535e-09,1.8684255564949126e-07,9.044993589668593e-07,5.2843512094113976e-05,0.0007630084292031825,0.0016883250791579485
