epoch,endogeq_1,endogeq_2,endogeq_3,hjbeq_1,hjbeq_2
107,1.1330199241638184,0.9162137508392334,0.982213020324707,0.9719425439834595,0.9966096878051758
108,1.1301231384277344,0.9563817977905273,0.9549906849861145,0.9798896312713623,0.9786136746406555
109,1.1432865858078003,0.9048541784286499,0.9656954407691956,0.9879013299942017,0.9982613325119019
110,1.1247464418411255,0.9289616346359253,0.9735172986984253,0.9601636528968811,1.0126097202301025
111,1.1123943328857422,0.8892654180526733,1.008007526397705,0.9320159554481506,1.0583155155181885
112,1.0838446617126465,0.9239761829376221,1.0191636085510254,0.8943160176277161,1.0786982774734497
113,1.0829602479934692,0.8876290321350098,1.0388083457946777,0.882859468460083,1.1077415943145752
114,1.0883923768997192,0.8898735046386719,1.0302057266235352,0.888146698474884,1.1033804416656494
115,1.0997233390808105,0.911624550819397,1.0016714334487915,0.9138238430023193,1.0731556415557861
116,1.1290817260742188,0.886265754699707,0.9751777648925781,0.9695781469345093,1.0398954153060913
117,1.1382373571395874,0.9146022796630859,0.9450669884681702,1.0024020671844482,0.9996899962425232
118,1.148820400238037,0.9155588150024414,0.934303343296051,1.022674322128296,0.9786417484283447
119,1.1427457332611084,0.9348516464233398,0.9350779056549072,1.0108191967010498,0.9765041470527649
120,1.1385726928710938,0.889588475227356,0.9644869565963745,0.9875298142433167,1.0198205709457397
121,1.1222642660140991,0.8477545976638794,1.0002484321594238,0.9510514140129089,1.0786798000335693
122,1.099655270576477,0.8358145356178284,1.0286754369735718,0.9125182032585144,1.1233350038528442
123,1.083572506904602,0.8512825965881348,1.0417401790618896,0.8861164450645447,1.1372867822647095
124,1.077813744544983,0.8941497802734375,1.0317602157592773,0.8811458945274353,1.1151288747787476
125,1.0908303260803223,0.9105547070503235,1.0127044916152954,0.9099982976913452,1.0759108066558838
126,1.0988564491271973,0.9485666751861572,0.9832853078842163,0.9471567869186401,1.022133469581604
127,1.1104729175567627,0.9638820290565491,0.9642193913459778,0.9883677363395691,0.9730566740036011
128,1.1295700073242188,0.9333604574203491,0.9704636931419373,1.022904396057129,0.9437001347541809
129,1.1141139268875122,0.9894272089004517,0.9703195095062256,1.0059939622879028,0.920144259929657
130,1.107666254043579,0.9601748585700989,1.006185531616211,0.9820843935012817,0.9438877701759338
131,1.0884521007537842,0.9332188367843628,1.0483845472335815,0.9429469704627991,0.9869963526725769
132,1.050767183303833,0.9721106290817261,1.0708638429641724,0.8929702043533325,1.013286828994751
133,1.0393953323364258,0.9199532270431519,1.1222102642059326,0.8709784746170044,1.0474615097045898
134,1.0359545946121216,0.8870633840560913,1.1551357507705688,0.8660731315612793,1.055772066116333
135,1.0464280843734741,0.8804447054862976,1.1607365608215332,0.8877624869346619,1.0246270895004272
136,1.057875394821167,0.92486172914505,1.1497617959976196,0.8875224590301514,0.979977548122406
137,1.0670101642608643,0.9627437591552734,1.1301891803741455,0.9151722192764282,0.9248835444450378
138,1.0774345397949219,0.9520455002784729,1.1199721097946167,0.9774876236915588,0.8730590343475342
139,1.0523301362991333,1.042547345161438,1.0928599834442139,0.9912710785865784,0.8209901452064514
140,1.0554620027542114,0.9877117276191711,1.109140396118164,1.0551284551620483,0.7925561666488647
141,1.055564522743225,0.9693225622177124,1.1444406509399414,1.0246727466583252,0.8059982657432556
142,1.0489678382873535,0.9679601788520813,1.1750327348709106,0.9827683568000793,0.8252695202827454
143,1.0273772478103638,0.9957190752029419,1.19376802444458,0.9154790043830872,0.8676552772521973
144,1.0133265256881714,0.9548715353012085,1.2171359062194824,0.9110453724861145,0.9036194682121277
145,0.9999687075614929,0.93452388048172,1.2210485935211182,0.9455292820930481,0.8989284038543701
146,1.0166041851043701,0.9150842428207397,1.2551593780517578,0.9094067811965942,0.9037443995475769
147,1.021588921546936,0.9102392196655273,1.256575584411621,0.93958580493927,0.8720095157623291
148,0.9893288016319275,1.0055805444717407,1.2083415985107422,0.9844793081283569,0.812268853187561
149,1.0095117092132568,0.9996777772903442,1.2269163131713867,0.9859550595283508,0.777938187122345
150,1.001188039779663,1.0830633640289307,1.214989423751831,0.9653093814849854,0.7354488372802734
151,1.0091921091079712,1.034285306930542,1.2294576168060303,1.0144119262695312,0.7126522064208984
152,0.9886278510093689,1.0692166090011597,1.209650993347168,1.0395042896270752,0.6929994225502014
153,0.9768528342247009,1.0903067588806152,1.1952664852142334,1.0419697761535645,0.6956033706665039
154,0.9622597694396973,1.1224696636199951,1.1737537384033203,1.0124436616897583,0.7290724515914917
155,0.954608678817749,1.1096161603927612,1.1532615423202515,0.9868165850639343,0.7956963181495667
156,0.9334501624107361,1.1167123317718506,1.1152070760726929,0.9702456593513489,0.8643840551376343
157,0.9229351878166199,1.0347843170166016,1.0861438512802124,0.9910674691200256,0.9650685787200928
158,0.904634952545166,1.037933588027954,1.045653223991394,0.9853265881538391,1.0264509916305542
159,0.8615654706954956,1.1940326690673828,0.9828640818595886,0.9438559412956238,1.0176811218261719
160,0.8626177906990051,1.152190089225769,0.9551961421966553,0.9731345772743225,1.0568608045578003
161,0.854642927646637,1.1470258235931396,0.9194129705429077,1.0215659141540527,1.0573517084121704
162,0.8490675687789917,1.126842737197876,0.8896520733833313,1.0845088958740234,1.049928069114685
163,0.8470371961593628,1.1011594533920288,0.8692354559898376,1.1419317722320557,1.0406354665756226
164,0.8035817742347717,1.2604615688323975,0.8254671692848206,1.1219325065612793,0.9885563254356384
165,0.7811812162399292,1.2699031829833984,0.8247701525688171,1.1519811153411865,0.9721636176109314
166,0.7511492967605591,1.2798289060592651,0.8423004746437073,1.1696947813034058,0.9570258259773254
167,0.7228910326957703,1.2305494546890259,0.895056426525116,1.1950688362121582,0.9564334750175476
168,0.6839380264282227,1.2416253089904785,0.937082052230835,1.1958963871002197,0.9414572715759277
169,0.6442144513130188,1.248471736907959,0.9815104603767395,1.1986758708953857,0.9271264672279358
170,0.6021892428398132,1.268786907196045,1.0169482231140137,1.2051135301589966,0.90696120262146
171,0.5566950440406799,1.3541040420532227,1.0131046772003174,1.2066353559494019,0.8694599866867065
172,0.5111522078514099,1.2680749893188477,1.0034093856811523,1.3885526657104492,0.8288098573684692
173,0.4606282413005829,1.1432064771652222,0.907380998134613,1.7402498722076416,0.7485334873199463
174,0.4147533178329468,1.035445213317871,0.8191143274307251,2.0556528568267822,0.6750333309173584
175,0.373285710811615,0.9319068193435669,0.7372199296951294,2.3500397205352783,0.6075467467308044
176,0.3522742688655853,0.9622263312339783,0.8369280099868774,2.1150755882263184,0.733494758605957
177,0.3170468211174011,0.866003692150116,0.7532351613044739,2.4035680294036865,0.6601452827453613
178,0.5736610889434814,0.818947434425354,0.7422261238098145,2.163419485092163,0.7017448544502258
179,0.5162951350212097,0.7370527386665344,0.6680037975311279,2.4470760822296143,0.6315712928771973
180,0.4659987688064575,0.6687911152839661,0.6439447999000549,2.202425718307495,1.01883864402771
181,0.419452965259552,0.6027868390083313,0.6195803284645081,1.9821833372116089,1.3759956359863281
182,0.37750765681266785,0.5425081253051758,0.5576222538948059,2.2839651107788086,1.2383960485458374
183,0.5624820590019226,0.5706433653831482,0.5815147757530212,2.0555810928344727,1.2297778129577637
184,0.506233811378479,0.5135790109634399,0.5233632922172546,2.350022792816162,1.1067999601364136
185,0.45587506890296936,0.4634854197502136,0.47116100788116455,2.6132094860076904,0.9962679743766785
186,0.4485430121421814,0.44203463196754456,0.6097440719604492,2.3535146713256836,1.146162509918213
187,0.4085792601108551,0.5067968368530273,0.7046759128570557,2.118176221847534,1.2617707252502441
188,0.3677213191986084,0.4561171531677246,0.6342083215713501,2.4063587188720703,1.1355936527252197
189,0.5385041236877441,0.4865570068359375,0.6759985089302063,2.1678707599639893,1.1310687065124512
190,0.8886691331863403,0.4823008179664612,0.6346753239631653,1.9514193534851074,1.042934536933899
191,0.7998021841049194,0.43407073616981506,0.5712077617645264,2.256277322769165,0.9386410713195801
192,0.7629783749580383,0.42282748222351074,0.5413945317268372,2.4007036685943604,0.872094988822937
193,0.7246367931365967,0.4678092896938324,0.6538927555084229,2.161287784576416,0.9923725128173828
194,0.6631234288215637,0.48724260926246643,0.770691990852356,1.945372462272644,1.1335686445236206
195,0.596811056137085,0.43851834535598755,0.6936227679252625,2.2508351802825928,1.0202116966247559
196,0.7374436855316162,0.4576936662197113,0.7330774068832397,2.036628246307373,1.035156011581421
197,1.0452532768249512,0.4719742238521576,0.6879099607467651,1.8331440687179565,0.9617174863815308
198,0.9407280087471008,0.4247767925262451,0.6191189289093018,2.149829626083374,0.8655456900596619
199,0.8565821051597595,0.39986246824264526,0.5604174733161926,2.400559186935425,0.7825777530670166
200,0.8427466154098511,0.4899623394012451,0.6403536796569824,2.163762331008911,0.8631738424301147
201,0.773566484451294,0.6633148789405823,0.7009753584861755,1.9475451707839966,0.9145968556404114
202,0.6962097883224487,0.5969833731651306,0.6308777928352356,2.2527904510498047,0.8231371641159058
203,0.733255922794342,0.627856969833374,0.6454711556434631,2.164612054824829,0.8288025856018066
204,0.8505173325538635,0.834471583366394,0.5983253121376038,1.9482426643371582,0.7684417963027954
205,0.7654874920845032,0.7510323524475098,0.5384949445724487,2.253383159637451,0.6916005611419678
206,0.6937264800071716,0.676774799823761,0.4864274859428406,2.5183522701263428,0.6247173547744751
207,0.668502926826477,0.8541753888130188,0.5381385684013367,2.268899440765381,0.6702821850776672
208,0.6233049631118774,0.874330461025238,0.6821606159210205,2.0425515174865723,0.7776509523391724
209,0.5609745383262634,0.7868980169296265,0.6139448881149292,2.3382949829101562,0.6998862028121948
210,0.6335088014602661,0.8096743226051331,0.652473509311676,2.1604785919189453,0.7438635230064392
211,0.8463677167892456,0.8701222538948059,0.6211682558059692,1.944788932800293,0.7175516486167908
212,0.7618380188941956,0.7831306457519531,0.5590665936470032,2.2501444816589355,0.645818829536438
213,0.7027457356452942,0.7659660577774048,0.5108144283294678,2.4291813373565674,0.5912911891937256
214,0.7190601229667664,0.7517476677894592,0.6309575438499451,2.189802408218384,0.7084309458732605
215,0.6747133731842041,0.8908954858779907,0.7059410810470581,1.9742817878723145,0.7541670203208923
216,0.6072502732276917,0.8018365502357483,0.635369598865509,2.276770830154419,0.6787714958190918
217,0.6938337683677673,0.8588962554931641,0.6537600755691528,2.079157829284668,0.7143507599830627
218,0.9291832447052002,0.8445953130722046,0.6349688768386841,1.872556209564209,0.7186951041221619
219,0.8375545144081116,0.7604942321777344,0.5717426538467407,2.1829488277435303,0.6472586393356323
220,0.7921780347824097,0.7220799922943115,0.5370659232139587,2.337076187133789,0.6115987300872803
221,0.76557856798172,0.8987804651260376,0.5846982002258301,2.1060640811920166,0.6448776125907898
222,0.7443104386329651,0.862179696559906,0.7397668361663818,1.9145381450653076,0.7392038702964783
223,0.670120358467102,0.7765800356864929,0.6663916110992432,2.221130132675171,0.6657768487930298
224,0.6785735487937927,0.9865149259567261,0.6568689346313477,2.0155136585235596,0.6625280976295471
225,0.8692322969436646,0.9483932852745056,0.6652683019638062,1.8170931339263916,0.7000120878219604
226,0.790627121925354,0.8565322160720825,0.6017695069313049,2.1170496940612793,0.6340205073356628
227,0.7668889760971069,0.8087624311447144,0.5845545530319214,2.2231028079986572,0.6166903376579285
228,0.7892253398895264,0.7854355573654175,0.7110506296157837,2.0084261894226074,0.7058612108230591
229,0.7433397173881531,0.9865519404411316,0.7402012348175049,1.8252042531967163,0.7047017812728882
230,0.6713893413543701,0.8910037279129028,0.671249508857727,2.12823748588562,0.6381187438964844
231,0.7227587103843689,0.9355254769325256,0.7078446745872498,1.9573169946670532,0.676552951335907
232,0.7307721376419067,1.188281536102295,0.6693410277366638,1.763643503189087,0.6479606032371521
233,0.6979804039001465,1.0836727619171143,0.6204783320426941,1.9934375286102295,0.6044297218322754
234,0.6956405639648438,0.9863629341125488,0.6115509867668152,2.109435558319092,0.5970085859298706
235,0.6611753702163696,1.2472419738769531,0.6061676144599915,1.903670310974121,0.5817433595657349
236,0.6668472290039062,1.220130443572998,0.7236431837081909,1.743416428565979,0.6459614038467407
237,0.6114246845245361,1.1175663471221924,0.6745820045471191,1.998047113418579,0.598378598690033
238,0.6615070104598999,1.067201018333435,0.7261121869087219,1.8996366262435913,0.6455418467521667
239,0.7139726877212524,1.2014793157577515,0.7173150777816772,1.7158459424972534,0.6513856053352356
240,0.7590633630752563,1.1062620878219604,0.7045911550521851,1.7763532400131226,0.6537289023399353
241,0.7392538785934448,1.087383508682251,0.6763538718223572,1.8649299144744873,0.6320776343345642
242,0.7840383052825928,1.025236964225769,0.7619067430496216,1.724148154258728,0.7046686410903931
243,0.7778823971748352,1.081418514251709,0.8239408135414124,1.573151707649231,0.743605375289917
244,0.7396270036697388,1.0622100830078125,0.8140206933021545,1.6556588411331177,0.7284820675849915
245,0.7225105166435242,1.0660277605056763,0.8007075190544128,1.6904568672180176,0.7202961444854736
246,0.7603866457939148,1.1633026599884033,0.7973547577857971,1.5437111854553223,0.7352434992790222
247,0.858609676361084,1.1068050861358643,0.8111816048622131,1.4451602697372437,0.7782422304153442
248,0.8487708568572998,1.0994147062301636,0.7767272591590881,1.5181005001068115,0.7569854855537415
249,0.8738380670547485,1.006420373916626,0.7922554016113281,1.5439709424972534,0.7835142016410828
250,0.8621147871017456,1.1171379089355469,0.8041590452194214,1.4231352806091309,0.7934520840644836
251,0.8133878111839294,1.337667465209961,0.7791028022766113,1.306164264678955,0.7636767625808716
252,0.7984999418258667,1.238571047782898,0.7940999269485474,1.3972021341323853,0.7716260552406311
253,0.780447244644165,1.2886574268341064,0.7821560502052307,1.3878138065338135,0.7609245777130127
254,0.8338410258293152,1.2535518407821655,0.8087216019630432,1.3043676614761353,0.799517035484314
255,0.89457106590271,1.2123709917068481,0.8250119686126709,1.235876441001892,0.8321686387062073
256,0.9051750302314758,1.1967065334320068,0.8133975863456726,1.2551119327545166,0.8296078443527222
257,0.90929114818573,1.162893533706665,0.8126969337463379,1.2831224203109741,0.8319950103759766
258,0.9136266708374023,1.1747674942016602,0.8328498601913452,1.2320665121078491,0.8466886281967163
259,0.9066160917282104,1.2134891748428345,0.8556768298149109,1.1669483184814453,0.8572685718536377
260,0.8788983225822449,1.2871794700622559,0.851858377456665,1.1384806632995605,0.8435822129249573
261,0.8773624300956726,1.2034032344818115,0.8674507141113281,1.200316309928894,0.8514662981033325
262,0.8821923732757568,1.2120563983917236,0.8705112934112549,1.1808371543884277,0.8544015884399414
263,0.9261197447776794,1.162959098815918,0.890644907951355,1.1388684511184692,0.8814066052436829
264,0.951442539691925,1.1592581272125244,0.8903874158859253,1.1099225282669067,0.8889882564544678
265,0.9667379856109619,1.1215991973876953,0.8884050250053406,1.1313785314559937,0.8918782472610474
266,0.9612143039703369,1.1468865871429443,0.8806462287902832,1.12772536277771,0.8835263848304749
267,0.9646924734115601,1.1455955505371094,0.8946004509925842,1.1048345565795898,0.8902758359909058
268,0.9669141173362732,1.1325563192367554,0.9171093702316284,1.0829837322235107,0.9004353880882263
269,0.9524588584899902,1.1558419466018677,0.9209903478622437,1.0769786834716797,0.8937292098999023
270,0.9354852437973022,1.1877473592758179,0.914762556552887,1.0811468362808228,0.880856990814209
271,0.9471180438995361,1.1507554054260254,0.9268708229064941,1.085942029953003,0.889312744140625
272,0.9581994414329529,1.160131573677063,0.9280703663825989,1.0616724491119385,0.8919251561164856
273,0.9915225505828857,1.0894644260406494,0.9440821409225464,1.063484787940979,0.9114452004432678
274,1.0032678842544556,1.064173936843872,0.9448134899139404,1.0728785991668701,0.9148651361465454
275,0.9967516660690308,1.0904806852340698,0.9366252422332764,1.0693718194961548,0.9067695736885071
276,1.0035005807876587,1.0611463785171509,0.9497900605201721,1.0699267387390137,0.9156352281570435
277,0.9855377078056335,1.1218302249908447,0.9432098865509033,1.0451736450195312,0.9042474031448364
278,0.9844579696655273,1.0991320610046387,0.9555239677429199,1.0508407354354858,0.9100441336631775
279,0.9810225963592529,1.0857336521148682,0.960448145866394,1.0613051652908325,0.9114891886711121
280,0.9514650106430054,1.2018178701400757,0.9319776296615601,1.0299339294433594,0.884804368019104
281,0.9787720441818237,1.1217745542526245,0.9509410858154297,1.041074275970459,0.9074367880821228
282,0.9638925790786743,1.203963041305542,0.9287778735160828,1.012719750404358,0.890645444393158
283,0.9792523384094238,1.1622190475463867,0.9343463778495789,1.0224965810775757,0.9016844034194946
284,0.9692057371139526,1.2046319246292114,0.9215002059936523,1.0124561786651611,0.892204761505127
285,0.9753828048706055,1.1762182712554932,0.9295411705970764,1.0180383920669556,0.9008181095123291
286,0.9781064391136169,1.1545469760894775,0.9390644431114197,1.019693374633789,0.9085875749588013
287,0.9914641380310059,1.0813872814178467,0.9615967869758606,1.0378155708312988,0.9277350306510925
288,0.9645957350730896,1.1736451387405396,0.9404242634773254,1.0151560306549072,0.9061777591705322
289,0.9594678282737732,1.1865483522415161,0.9376599788665771,1.0124765634536743,0.903846263885498
290,0.9719204306602478,1.1449159383773804,0.9474666118621826,1.0198346376419067,0.9158614277839661
291,0.9869107604026794,1.1020294427871704,0.9564501643180847,1.0260792970657349,0.9285293817520142
292,0.9731196165084839,1.1666958332061768,0.9387001395225525,1.0071368217468262,0.9143465161323547
293,0.9923888444900513,1.0965555906295776,0.9537786841392517,1.0251481533050537,0.9321275949478149
294,0.9641506671905518,1.2064577341079712,0.9270229339599609,0.9956642389297485,0.9067032337188721
295,0.9784494042396545,1.1422874927520752,0.9450640082359314,1.0104068517684937,0.9237911105155945
296,0.950292706489563,1.245404839515686,0.9216320514678955,0.982638955116272,0.9000303149223328
297,0.9659475684165955,1.1700361967086792,0.9421746730804443,1.0027580261230469,0.9190824031829834
298,0.9483997225761414,1.2344003915786743,0.9268496036529541,0.9859912395477295,0.90435791015625
299,0.9587152004241943,1.195682168006897,0.9360843896865845,0.9943447709083557,0.9151724576950073
300,0.9586507081985474,1.203734040260315,0.9331237077713013,0.9896300435066223,0.9148605465888977
301,0.9610006809234619,1.2029051780700684,0.9318407773971558,0.9877510666847229,0.9165012240409851
