epoch,endogeq_1,total_loss
0,8.247730255126953,8.247730255126953
1,8.12987232208252,8.12987232208252
2,7.994556427001953,7.994556427001953
3,7.878692626953125,7.878692626953125
4,7.720256328582764,7.720256328582764
5,7.584829330444336,7.584829330444336
6,7.408491611480713,7.408491611480713
7,7.256220817565918,7.256220817565918
8,7.115540504455566,7.115540504455566
9,6.942255020141602,6.942255020141602
10,6.764192581176758,6.764192581176758
11,6.569270133972168,6.569270133972168
12,6.373884677886963,6.373884677886963
13,6.168835163116455,6.168835163116455
14,5.953585624694824,5.953585624694824
15,5.731908321380615,5.731908321380615
16,5.473609924316406,5.473609924316406
17,5.266554355621338,5.266554355621338
18,5.002593040466309,5.002593040466309
19,4.786349773406982,4.786349773406982
20,4.432682991027832,4.432682991027832
21,4.105753421783447,4.105753421783447
22,3.827852725982666,3.827852725982666
23,3.544950485229492,3.544950485229492
24,3.1599040031433105,3.1599040031433105
25,2.879842519760132,2.879842519760132
26,2.440408706665039,2.440408706665039
27,2.0758790969848633,2.0758790969848633
28,1.7713223695755005,1.7713223695755005
29,1.499261498451233,1.499261498451233
30,1.139603853225708,1.139603853225708
31,0.81206876039505,0.81206876039505
32,0.5768955945968628,0.5768955945968628
33,0.39522016048431396,0.39522016048431396
34,0.22412414848804474,0.22412414848804474
35,0.16986072063446045,0.16986072063446045
36,0.164023295044899,0.164023295044899
37,0.15087132155895233,0.15087132155895233
38,0.1302376240491867,0.1302376240491867
39,0.1255321353673935,0.1255321353673935
40,0.12183543294668198,0.12183543294668198
41,0.10308710485696793,0.10308710485696793
42,0.09887963533401489,0.09887963533401489
43,0.09405260533094406,0.09405260533094406
44,0.09230305999517441,0.09230305999517441
45,0.08846601843833923,0.08846601843833923
46,0.08445209264755249,0.08445209264755249
47,0.08020703494548798,0.08020703494548798
48,0.07930731773376465,0.07930731773376465
49,0.07750273495912552,0.07750273495912552
50,0.07286670804023743,0.07286670804023743
51,0.07271561771631241,0.07271561771631241
52,0.07039852440357208,0.07039852440357208
53,0.06716062873601913,0.06716062873601913
54,0.0668313205242157,0.0668313205242157
55,0.0644690990447998,0.0644690990447998
56,0.06375981867313385,0.06375981867313385
57,0.06057542562484741,0.06057542562484741
58,0.05211886018514633,0.05211886018514633
59,0.047103773802518845,0.047103773802518845
60,0.046822093427181244,0.046822093427181244
61,0.04626826196908951,0.04626826196908951
62,0.045444417744874954,0.045444417744874954
63,0.043886929750442505,0.043886929750442505
64,0.04331875592470169,0.04331875592470169
65,0.04302031546831131,0.04302031546831131
