epoch,endogvar_q_cond_q_min,endogvar_q_cond_q_max,endogvar_psi_cond_psi_min,endogvar_psi_cond_psi_max,endogeq_1,endogeq_2,total_loss
0,0.12001246958971024,0.15645501017570496,0.4957064688205719,0.08544983714818954,36.59969711303711,45.20794677734375,212.77796936035156
100,2.0629700884455815e-05,6.732685869792476e-05,0.0005768847768194973,0.00035075205960310996,0.03342972323298454,2.6146843433380127,5.364357948303223
200,2.0789193513337523e-05,4.712528971140273e-05,0.0011159083805978298,0.00020397178013809025,0.023719122633337975,2.415525436401367,4.993549346923828
300,1.2805974620277993e-05,3.8562240661121905e-05,0.0011185850016772747,0.00018952054961118847,0.015300989151000977,2.237583875656128,4.626416206359863
400,1.1027008440578356e-05,4.211535633658059e-05,0.0010846202494576573,0.00017553704674355686,0.011873115785419941,2.0169777870178223,4.177158832550049
500,1.4920749890734442e-05,6.188935367390513e-05,0.0010301098227500916,0.0001573259214637801,0.013289563357830048,1.7320126295089722,3.6037395000457764
600,2.8705402655759826e-05,0.00010892374848481268,0.000916989694815129,0.0001302288583246991,0.021455759182572365,1.3687362670898438,2.877413034439087
700,5.9344569308450446e-05,0.00017209831275977194,0.0007499819039367139,9.99521289486438e-05,0.03667445108294487,0.9743624329566956,2.0935370922088623
800,0.00010304096213076264,0.0001860898919403553,0.0005827063578180969,7.048530096653849e-05,0.049596983939409256,0.617340087890625,1.3785094022750854
900,5.474288991536014e-05,5.2454681281233206e-05,0.00042073350050486624,5.48999996681232e-05,0.03120988793671131,0.3541790246963501,0.797851026058197
1000,2.8562513762153685e-05,1.0771036613732576e-06,0.00028782631852664053,3.715692218975164e-05,0.023692868649959564,0.25268998742103577,0.5645351409912109
1100,3.7976704334141687e-05,6.003032012813492e-06,0.0002802899107336998,2.4859484256012365e-05,0.020901905372738838,0.21664640307426453,0.489107608795166
1200,1.5165798686211929e-05,3.5171271974832052e-06,0.00029216750408522785,1.5257857739925385e-05,0.014858227223157883,0.18865106999874115,0.42477118968963623
1300,4.826404619961977e-06,5.529657755687367e-06,0.00029497136711142957,1.0322911293769721e-05,0.010394678451120853,0.164655402302742,0.3712705075740814
1400,6.644746122219658e-07,6.024664799042512e-06,0.0002872966870199889,8.283286661026068e-06,0.008724936284124851,0.14429494738578796,0.3275417387485504
1500,1.6148590020748088e-08,7.4432050496398006e-06,0.0002716303279157728,2.636761018948164e-05,0.008445046842098236,0.12717123329639435,0.2933332324028015
1600,2.1217510948190466e-07,1.253525260835886e-05,0.00025879754684865475,6.2038798205321655e-06,0.008071633987128735,0.11146629601716995,0.2587791085243225
1700,6.779522436772822e-07,1.3468732504406944e-05,0.00024308059073518962,5.878674073755974e-06,0.008045845665037632,0.09836407005786896,0.23108458518981934
1800,8.981615451375546e-07,1.5993866327335127e-05,0.00022583674581255764,2.0775065422640182e-05,0.00750019121915102,0.08724283427000046,0.2083362489938736
1900,9.181554219139798e-07,1.4873818145133555e-05,0.0002132058871211484,4.39045697930851e-06,0.0069470033049583435,0.07647182047367096,0.1832294762134552
2000,1.8313230611965992e-06,8.247642654168885e-06,0.00019880355102941394,5.712229267373914e-06,0.006982835941016674,0.06731825321912766,0.16307881474494934
2100,3.169791170876124e-06,2.445431164233014e-06,0.00018427918257657439,6.9106063165236264e-06,0.0076201860792934895,0.0595189593732357,0.14633861184120178
2200,8.09625134934322e-07,1.0502938494028058e-05,0.00017301359912380576,2.95495397040213e-06,0.005388577003031969,0.05287960544228554,0.12987589836120605
2300,3.776395942622912e-07,1.1762507710955106e-05,0.00016022726777009666,7.45101260690717e-06,0.004883959423750639,0.04745270311832428,0.1177712082862854
2400,7.683327112317784e-07,6.646802376053529e-06,0.00015116242866497487,2.389088422205532e-06,0.004848760552704334,0.04273216798901558,0.10640975832939148
2500,5.380145466915565e-07,6.641885647695744e-06,0.00014160960563458502,2.579196006990969e-06,0.004560156725347042,0.03895905986428261,0.09761514514684677
2600,4.276926688362437e-07,5.631600288324989e-06,0.00013328436762094498,1.8335822460358031e-06,0.004333297722041607,0.035911016166210175,0.09027305245399475
2700,8.137062650348525e-07,2.9084167181281373e-06,0.00012444636377040297,8.09905213827733e-06,0.004464867990463972,0.033640917390584946,0.08537346124649048
2800,7.10499534761766e-08,6.792035947000841e-06,0.00011996322427876294,1.9171763199210545e-07,0.003824671497568488,0.03130386769771576,0.07913421094417572
2900,5.545787189475959e-07,1.9690055523824412e-06,0.00011232370889047161,5.015206625103019e-06,0.004019161220639944,0.029382484033703804,0.07477037608623505
3000,7.774646348934766e-08,3.7928425626887474e-06,0.00011338032345520332,2.2653317500953563e-05,0.0034320943523198366,0.034651413559913635,0.08672534674406052
3100,1.8274300828124979e-07,2.6843954401556402e-06,0.00010313665552530438,2.1917624053457985e-06,0.003402794012799859,0.02593085914850235,0.06608407199382782
3200,9.807094158986729e-08,2.8433223633328453e-06,9.917128045344725e-05,1.2855014119850239e-06,0.0031468949746340513,0.0244545117020607,0.06239573657512665
3300,1.3046843605479808e-09,4.094384166819509e-06,9.5351118943654e-05,7.387384926005325e-07,0.002858382184058428,0.023067303001880646,0.059011541306972504
3400,2.1107831571498537e-07,1.1698280104610603e-06,8.924019493861124e-05,1.5527250070590526e-05,0.002993134781718254,0.023202503100037575,0.060012977570295334
3500,4.058762215208844e-08,2.1443704554258147e-06,8.861344394972548e-05,6.941451147213229e-07,0.002555195242166519,0.020344369113445282,0.05239318683743477
3600,8.253613259512349e-07,1.2219037671457045e-05,8.586513285990804e-05,1.0364203717472265e-08,0.0027754914481192827,0.01930081844329834,0.05126911774277687
3700,6.171504196572641e-09,2.2425274437409826e-06,8.231678657466546e-05,6.530575547003536e-07,0.002197942230850458,0.017781047150492668,0.04628188908100128
3800,2.363362000323832e-06,2.7186788429389708e-05,7.2059418016579e-05,0.00010840183676918969,0.00414495263248682,0.03403548523783684,0.09321705996990204
3900,8.425615760643268e-11,2.0744255380122922e-06,7.653517241124064e-05,4.6576963086408796e-07,0.0018903878517448902,0.015435293316841125,0.04066851735115051
4000,8.447514687759394e-09,1.3695496363652637e-06,7.356028800131753e-05,5.01578938383318e-07,0.0018632407300174236,0.014280539937317371,0.03796830773353577
4100,1.1256418019911507e-10,1.6391879853472346e-06,6.804642907809466e-05,1.5988145605660975e-05,0.0018079928122460842,0.015240764245390892,0.04085690900683403
