epoch,endogvar_q_cond_q_min,endogvar_q_cond_q_max,endogvar_psi_cond_psi_min,endogvar_psi_cond_psi_max,endogeq_1,endogeq_2,total_loss
0,0.12001246958971024,0.15645501017570496,0.4957064688205719,0.08544983714818954,36.59969711303711,45.20794677734375,212.77796936035156
1,0.11884737759828568,0.1557283252477646,0.4908931851387024,0.08708737045526505,36.35477828979492,45.0619010925293,211.73422241210938
2,0.11764408648014069,0.15494197607040405,0.48608434200286865,0.08872801810503006,36.099769592285156,44.92759323120117,210.69479370117188
3,0.11640877276659012,0.15411131083965302,0.4812769293785095,0.09035942703485489,35.8369255065918,44.8009033203125,209.6543731689453
4,0.11514028906822205,0.15324148535728455,0.47644808888435364,0.09198588132858276,35.56637954711914,44.679283142089844,208.6065216064453
5,0.11383812874555588,0.152339369058609,0.4715714454650879,0.09361647814512253,35.288421630859375,44.56010055541992,207.545166015625
6,0.11250558495521545,0.15141695737838745,0.4666248559951782,0.09525806456804276,35.00431442260742,44.440128326416016,206.46511840820312
7,0.11114642769098282,0.1504867970943451,0.4615898132324219,0.09691528230905533,34.71550750732422,44.31616973876953,205.36167907714844
8,0.10976365208625793,0.14955991506576538,0.456450879573822,0.0985911414027214,34.423248291015625,44.18548583984375,204.23077392578125
9,0.10835880786180496,0.14864468574523926,0.4511945843696594,0.10028725117444992,34.12843704223633,44.0458869934082,203.06875610351562
10,0.1069328710436821,0.14774824678897858,0.44580936431884766,0.10200391709804535,33.831787109375,43.89542770385742,201.87208557128906
11,0.10548583418130875,0.14687612652778625,0.44028469920158386,0.10374045372009277,33.53378677368164,43.73253631591797,200.6375732421875
12,0.10401643067598343,0.14603151381015778,0.4346117675304413,0.10549485683441162,33.234580993652344,43.55604934692383,199.3621368408203
13,0.10252183675765991,0.1452152281999588,0.42878255248069763,0.10726357996463776,32.933895111083984,43.365264892578125,198.04273986816406
14,0.10099735856056213,0.14442496001720428,0.4227907359600067,0.10904161632061005,32.63099670410156,43.1599235534668,196.67630004882812
15,0.09943686425685883,0.143654927611351,0.41663140058517456,0.11082208156585693,32.324607849121094,42.940372467041016,195.2598876953125
16,0.09783175587654114,0.14289410412311554,0.4103011190891266,0.11259672790765762,32.01271057128906,42.7076416015625,193.79037475585938
17,0.09617152065038681,0.14212556183338165,0.4037972390651703,0.11435580253601074,31.692459106445312,42.46352005004883,192.26449584960938
18,0.09444382041692734,0.1413259655237198,0.3971181809902191,0.11608816683292389,31.360185623168945,42.21055603027344,190.6789093017578
19,0.09263408929109573,0.1404639333486557,0.3902635872364044,0.11778131127357483,31.01116371154785,41.952049255371094,189.02955627441406
20,0.09072569757699966,0.1394997537136078,0.3832342326641083,0.11942058056592941,30.639585494995117,41.6921501159668,187.31192016601562
21,0.08870141953229904,0.1383894830942154,0.3760329782962799,0.12098873406648636,30.23911476135254,41.435081481933594,185.52053833007812
22,0.08654554188251495,0.137090265750885,0.3686641454696655,0.12246609479188919,29.80359649658203,41.1844482421875,183.64910888671875
23,0.08424472063779831,0.13556413352489471,0.3611336648464203,0.12383011728525162,29.327537536621094,40.942771911621094,181.69033813476562
24,0.0817885771393776,0.13378040492534637,0.35344868898391724,0.1250557005405426,28.80632972717285,40.711307525634766,179.6362762451172
25,0.07916973531246185,0.13171516358852386,0.3456175625324249,0.12611496448516846,28.236244201660156,40.49003219604492,177.47805786132812
26,0.07638373225927353,0.1293509155511856,0.33765003085136414,0.126976877450943,27.614370346069336,40.27782440185547,175.2061767578125
27,0.07342877238988876,0.1266753226518631,0.3295570909976959,0.12760770320892334,26.938453674316406,40.07246398925781,172.81027221679688
28,0.0703054741024971,0.12368015199899673,0.3213510811328888,0.1279698759317398,26.20680046081543,39.87086486816406,170.27919006347656
29,0.06701695173978806,0.12036069482564926,0.3130456209182739,0.12802305817604065,25.418230056762695,39.66899108886719,167.60084533691406
30,0.0635688304901123,0.11671548336744308,0.30465495586395264,0.12772385776042938,24.571998596191406,39.461944580078125,164.76220703125
31,0.05996920168399811,0.11274562031030655,0.29619327187538147,0.12702696025371552,23.667789459228516,39.24401092529297,161.7493133544922
32,0.056228820234537125,0.10845485329627991,0.2876744568347931,0.12588581442832947,22.705692291259766,39.008644104003906,158.54737854003906
33,0.05236119404435158,0.10384964197874069,0.27911102771759033,0.12425382435321808,21.68623924255371,38.748477935791016,155.14076232910156
34,0.04838291555643082,0.09894011914730072,0.27051374316215515,0.12208526581525803,20.610557556152344,38.45527648925781,151.5133056640625
35,0.04431426525115967,0.09374067932367325,0.26189202070236206,0.11933635175228119,19.480514526367188,38.119911193847656,147.64866638183594
36,0.04017967730760574,0.08827117830514908,0.2532530725002289,0.11596602201461792,18.298973083496094,37.73222351074219,143.53042602539062
37,0.036008551716804504,0.0825577899813652,0.2446027398109436,0.11193756014108658,17.07006072998047,37.28103256225586,139.14279174804688
38,0.03183576092123985,0.07663436233997345,0.2359449416399002,0.10722009092569351,15.799471855163574,36.754005432128906,134.4709930419922
39,0.027702337130904198,0.07054346799850464,0.22728142142295837,0.10179135203361511,14.494827270507812,36.1378288269043,129.50234985351562
40,0.02365558035671711,0.06433732807636261,0.21861137449741364,0.09564090520143509,13.165975570678711,35.418212890625,124.22692108154297
41,0.019749097526073456,0.058078583329916,0.20993120968341827,0.0887739360332489,11.825289726257324,34.58038330078125,118.63934326171875
42,0.016041968017816544,0.05184050276875496,0.2012341469526291,0.08121658861637115,10.487875938415527,33.60954284667969,112.74028015136719
